Id,Boundary,Zone
40785,"POLYGON ((20.1308857837284 49.0214192772048, 20.1304570777563 49.0213613262351, 20.1303469357237 49.0217137629119, 20.1307756445845 49.0217717143038, 20.1308857837284 49.0214192772048))",Unzoned
40789,"POLYGON ((20.1598789940833 49.0697420139338, 20.160166888109 49.0699589789851, 20.1604971061644 49.0697698231636, 20.1602092117728 49.0695528589272, 20.1598789940833 49.0697420139338))",Unzoned
40794,"POLYGON ((20.1377657846185 49.0667732167539, 20.1378529000179 49.0670553095356, 20.1380675571779 49.0670266875742, 20.1379804406091 49.0667445949465, 20.1377657846185 49.0667732167539))",Unzoned
40796,"POLYGON ((20.1610341556738 49.0426791585485, 20.1613601861673 49.0424870230435, 20.1612140526719 49.042379857563, 20.1608880223264 49.0425719926595, 20.1610341556738 49.0426791585485))",Unzoned
40799,"POLYGON ((20.1313570531283 49.0648720712827, 20.1316965941078 49.0650539363808, 20.1320425518041 49.0647750473894, 20.1317030114356 49.064593183304, 20.1313570531283 49.0648720712827))",Unzoned
40805,"POLYGON ((20.1810118699212 49.071616073824, 20.1807197820584 49.071401536082, 20.1801483425688 49.071737367684, 20.180440429904 49.0719519068571, 20.1810118699212 49.071616073824))",Unzoned
40810,"POLYGON ((20.1438240641788 49.0527204793786, 20.1438490880846 49.0524331065157, 20.1429746382909 49.0524002131182, 20.1429496093659 49.052687585765, 20.1438240641788 49.0527204793786))",Unzoned
40820,"POLYGON ((20.187323202949 49.0667038212942, 20.1875552929739 49.0669479477174, 20.1880197120686 49.0667573211186, 20.1877876206333 49.066513195614, 20.187323202949 49.0667038212942))",Unzoned
40840,"POLYGON ((20.1735361856701 49.063203029609, 20.1731679491752 49.0633589186174, 20.1733458719445 49.0635404010958, 20.1737141092383 49.0633845115117, 20.1735361856701 49.063203029609))",ResidentialHigh
40843,"POLYGON ((20.1981545319735 49.0571689287189, 20.1981156734519 49.0574556377545, 20.1988791303212 49.057500327689, 20.1989179844926 49.0572136183759, 20.1981545319735 49.0571689287189))",Unzoned
40862,"POLYGON ((20.1953063584528 49.0713194965275, 20.194907774933 49.0714389781729, 20.194998701795 49.071569916151, 20.195397286152 49.0714504341985, 20.1953063584528 49.0713194965275))",Unzoned
40870,"POLYGON ((20.1936850351172 49.0231310244194, 20.1933876350376 49.0233422160784, 20.1937890468474 49.0235867018653, 20.1940864467105 49.0233755091793, 20.1936850351172 49.0231310244194))",Unzoned
40887,"POLYGON ((20.1339963110084 49.0632142321036, 20.1337009523129 49.0634267963828, 20.1340244310155 49.0636208831045, 20.1343197895026 49.0634083180376, 20.1339963110084 49.0632142321036))",Unzoned
40895,"POLYGON ((20.1315397444184 49.0641130340705, 20.1312362933904 49.0639054485893, 20.1307624319886 49.0642045510653, 20.1310658828312 49.0644121377809, 20.1315397444184 49.0641130340705))",Unzoned
40902,"POLYGON ((20.171214077481 49.0610750849623, 20.1715530996189 49.0608928240333, 20.1713450877556 49.0607257324807, 20.1710060660089 49.060907992806, 20.171214077481 49.0610750849623))",Unzoned
40909,"POLYGON ((20.177877684929 49.0611695621031, 20.1775407906056 49.0609856043419, 20.1769809199961 49.0614283827546, 20.1773178152053 49.0616123421411, 20.177877684929 49.0611695621031))",ResidentialLow
40912,"POLYGON ((20.1529604950248 49.0716216337658, 20.1533220965098 49.0717841518029, 20.1536312967528 49.0714871838575, 20.1532696963898 49.0713246667872, 20.1529604950248 49.0716216337658))",Unzoned
40913,"POLYGON ((20.1380881353714 49.0640194122997, 20.1379493031004 49.0637464093412, 20.1373261147508 49.063883250954, 20.1374649439717 49.0641562545013, 20.1380881353714 49.0640194122997))",Unzoned
40916,"POLYGON ((20.1499133460755 49.0425458064992, 20.1501707051695 49.0423129356682, 20.1499935901479 49.0422283420306, 20.1497362306736 49.0424612124677, 20.1499133460755 49.0425458064992))",Unzoned
40949,"POLYGON ((20.1584765540908 49.0403236605757, 20.1581250894044 49.0404953138331, 20.158320912673 49.0406686091141, 20.1586723779218 49.0404969552684, 20.1584765540908 49.0403236605757))",Unzoned
40952,"POLYGON ((20.1579027736467 49.0623847926179, 20.1576763987107 49.0621383689492, 20.1574889002789 49.0622127478649, 20.1577152746163 49.062459171895, 20.1579027736467 49.0623847926179))",Unzoned
40955,"POLYGON ((20.1900136808758 49.0602227118343, 20.1903116032845 49.0600117069646, 20.1901510613759 49.0599138152698, 20.1898531388828 49.0601248197282, 20.1900136808758 49.0602227118343))",Unzoned
40974,"POLYGON ((20.1652692387225 49.0685785434258, 20.1653942637748 49.0683026712407, 20.1650793665993 49.0682410599828, 20.1649543399667 49.0685169318211, 20.1652692387225 49.0685785434258))",Unzoned
40977,"POLYGON ((20.1811371778607 49.0690443759335, 20.1811341728478 49.0687565392337, 20.1803675401796 49.0687599920799, 20.1803705407634 49.0690478287758, 20.1811371778607 49.0690443759335))",Unzoned
40982,"POLYGON ((20.191818186737 49.0595595263626, 20.1913865014403 49.0596082517324, 20.1914235730654 49.0597500968461, 20.1918552595578 49.0597013713451, 20.191818186737 49.0595595263626))",Unzoned
40993,"POLYGON ((20.1296434743603 49.0720196234278, 20.1300021696162 49.071854352823, 20.129499066068 49.0713830205553, 20.1291403759105 49.071548290194, 20.1296434743603 49.0720196234278))",Unzoned
41024,"POLYGON ((20.1859901327989 49.0282667620806, 20.1863255284237 49.0284517297125, 20.186817764942 49.0280657623207, 20.1864823700647 49.0278807961114, 20.1859901327989 49.0282667620806))",Unzoned
41025,"POLYGON ((20.1476876972189 49.0677119142388, 20.1480697455486 49.0678527619688, 20.1483376932582 49.067538975951, 20.1479556465589 49.0673981288352, 20.1476876972189 49.0677119142388))",Unzoned
41028,"POLYGON ((20.1875530871013 49.0433337053413, 20.1876805321323 49.0436090891829, 20.1878899858984 49.0435671970099, 20.1877625398122 49.0432918133921, 20.1875530871013 49.0433337053413))",Unzoned
41036,"POLYGON ((20.1421387533923 49.0699191444119, 20.1424726482202 49.070105494039, 20.1427562670462 49.0698861149639, 20.1424223726064 49.0696997661526, 20.1421387533923 49.0699191444119))",Unzoned
41038,"POLYGON ((20.1442548513617 49.0632970527359, 20.1444954219119 49.0635375999258, 20.1452275419079 49.0632214290014, 20.14498696931 49.0629808833477, 20.1442548513617 49.0632970527359))",Unzoned
41046,"POLYGON ((20.1605830500036 49.0431475848714, 20.1603064460457 49.0429244491299, 20.1601367325309 49.0430153671552, 20.1604133362234 49.0432385032986, 20.1605830500036 49.0431475848714))",Unzoned
41048,"POLYGON ((20.1420584352984 49.064245532672, 20.1422989997092 49.0644860841956, 20.143031147473 49.0641699273781, 20.1427905810145 49.0639293773563, 20.1420584352984 49.064245532672))",Unzoned
41051,"POLYGON ((20.1600573147984 49.0422692432301, 20.1597073593253 49.0424422343696, 20.1600362950216 49.0427298116085, 20.1603862513971 49.0425568194849, 20.1600573147984 49.0422692432301))",Unzoned
41069,"POLYGON ((20.1647672164212 49.0337378316075, 20.1645966599036 49.0340029319718, 20.1647982541536 49.0340590023242, 20.1649688097992 49.0337939016596, 20.1647672164212 49.0337378316075))",Unzoned
41072,"POLYGON ((20.1421381184737 49.0621379093696, 20.1425747483804 49.0621608556848, 20.1426445841043 49.0615870021913, 20.1422079591862 49.061564056166, 20.1421381184737 49.0621379093696))",Unzoned
41077,"POLYGON ((20.1963325002333 49.0643638148075, 20.1960438184204 49.0645803108741, 20.1963732893183 49.0647700048247, 20.1966619708187 49.0645535079394, 20.1963325002333 49.0643638148075))",Unzoned
41086,"POLYGON ((20.1687580836405 49.0522026715152, 20.1687131489405 49.0524889968843, 20.1693665974178 49.0525332951734, 20.1694115284111 49.0522469695318, 20.1687580836405 49.0522026715152))",Unzoned
41093,"POLYGON ((20.159521009461 49.0399045042623, 20.1590848086689 49.0398796937526, 20.1590565053771 49.0400947734876, 20.1594927080334 49.0401195841135, 20.159521009461 49.0399045042623))",Unzoned
41105,"POLYGON ((20.1710940820103 49.0455636123337, 20.171210620919 49.0458410751811, 20.1717382338353 49.0457453133703, 20.1716216922013 49.0454678510364, 20.1710940820103 49.0455636123337))",Unzoned
41113,"POLYGON ((20.1309126519425 49.0687061143588, 20.1306722843764 49.0684654690396, 20.1300313450913 49.0687418492886, 20.1302717108599 49.0689824959213, 20.1309126519425 49.0687061143588))",Unzoned
41133,"POLYGON ((20.1391270302296 49.0439206938215, 20.1393368865838 49.044173325837, 20.1395290349688 49.0441043481432, 20.1393191779223 49.0438517164703, 20.1391270302296 49.0439206938215))",Unzoned
41138,"POLYGON ((20.1647486413043 49.0373858463506, 20.1643476617305 49.0372702907401, 20.1642158395789 49.0374680143405, 20.1646168204252 49.0375835704122, 20.1647486413043 49.0373858463506))",Unzoned
41139,"POLYGON ((20.1340270236091 49.0643185348518, 20.1335897558159 49.0643356390653, 20.1336418104228 49.0649103066636, 20.134079083246 49.064893202283, 20.1340270236091 49.0643185348518))",Unzoned
41142,"POLYGON ((20.1910308190454 49.0657191200665, 20.1909032636119 49.065994490983, 20.1912175739126 49.0660573519642, 20.1913451277786 49.065781980695, 20.1910308190454 49.0657191200665))",Unzoned
41152,"POLYGON ((20.1714968996765 49.0613619092195, 20.1719250135017 49.061422781165, 20.1719713283956 49.0612821141425, 20.1715432157179 49.0612212423735, 20.1714968996765 49.0613619092195))",Unzoned
41155,"POLYGON ((20.1687559472222 49.0455612135051, 20.1686422206756 49.0452832478986, 20.1683250809818 49.0453393160795, 20.1684388058807 49.0456172819869, 20.1687559472222 49.0455612135051))",Unzoned
41169,"POLYGON ((20.1611063363331 49.070661689706, 20.1611657234205 49.0703765031376, 20.1610572084999 49.070366748415, 20.1609978208044 49.0706519349247, 20.1611063363331 49.070661689706))",Unzoned
41170,"POLYGON ((20.1846896175574 49.0351896803624, 20.184569396233 49.034912903086, 20.1839379567524 49.0350314668197, 20.1840581748428 49.035308244731, 20.1846896175574 49.0351896803624))",Unzoned
41186,"POLYGON ((20.18518138449 49.0420387322416, 20.1852477711115 49.0417542163164, 20.1850313776562 49.041732395332, 20.1849649898322 49.0420169111272, 20.18518138449 49.0420387322416))",Unzoned
41205,"POLYGON ((20.1982896056548 49.0617140387315, 20.1979060514908 49.061575022518, 20.1978531654747 49.0616380348751, 20.1982367199718 49.0617770512647, 20.1982896056548 49.0617140387315))",Unzoned
41212,"POLYGON ((20.1282971778914 49.0577785955643, 20.1283583880849 49.0580636129795, 20.1292257649957 49.0579831568477, 20.129164549929 49.0576981398609, 20.1282971778914 49.0577785955643))",Unzoned
41216,"POLYGON ((20.1878534578072 49.0427232923378, 20.1874156574524 49.0427186379326, 20.1874103460168 49.0429344923546, 20.1878481482656 49.0429391467898, 20.1878534578072 49.0427232923378))",Unzoned
41232,"POLYGON ((20.1577866039918 49.0285384621245, 20.1573871817745 49.0286562239054, 20.1575214906091 49.0288532125941, 20.1579209140982 49.0287354503593, 20.1577866039918 49.0285384621245))",Unzoned
41246,"POLYGON ((20.1307118235513 49.0231997836315, 20.1304074711392 49.0229929254744, 20.1302502014029 49.0230930035307, 20.1305545537625 49.0232998620988, 20.1307118235513 49.0231997836315))",Unzoned
41251,"POLYGON ((20.1593128659017 49.040604882401, 20.1588787643163 49.040567357169, 20.1588502239505 49.0407100523193, 20.1592843267538 49.0407475776644, 20.1593128659017 49.040604882401))",Unzoned
41261,"POLYGON ((20.1402915505045 49.0201387208449, 20.1402189669209 49.0204225819842, 20.140542669206 49.0204583849016, 20.1406152510059 49.0201745235504, 20.1402915505045 49.0201387208449))",Unzoned
41266,"POLYGON ((20.198456553786 49.0601285749317, 20.1984065810465 49.0604145401835, 20.1985153686732 49.0604227501845, 20.198565340798 49.0601367848828, 20.198456553786 49.0601285749317))",Unzoned
41268,"POLYGON ((20.184215660152 49.0643257237171, 20.1841349227949 49.0640428111827, 20.1839196527176 49.0640693374597, 20.1840003887875 49.0643522501364, 20.184215660152 49.0643257237171))",Unzoned
41270,"POLYGON ((20.1960152855713 49.0636070039284, 20.1963041439427 49.0633906129067, 20.1958925178016 49.0631533454028, 20.1956036590429 49.0633697354181, 20.1960152855713 49.0636070039284))",Unzoned
41271,"POLYGON ((20.1934856962819 49.026933086631, 20.1930709524322 49.02702512068, 20.1932109050207 49.0272978589642, 20.1936256500566 49.0272058244213, 20.1934856962819 49.026933086631))",Unzoned
41285,"POLYGON ((20.1301447742616 49.0250204296872, 20.1305790147212 49.0250565402795, 20.1306064691547 49.0249137555811, 20.130172229915 49.0248776450982, 20.1301447742616 49.0250204296872))",Unzoned
41303,"POLYGON ((20.1353773817329 49.0641315723033, 20.1356893494836 49.0643336358401, 20.1357662273283 49.0642823865789, 20.1354542595812 49.0640803232482, 20.1353773817329 49.0641315723033))",Unzoned
41319,"POLYGON ((20.1386556617637 49.031510104559, 20.1383479753484 49.0317148536795, 20.1389707516604 49.0321194863051, 20.1392784380587 49.0319147355379, 20.1386556617637 49.031510104559))",Unzoned
41320,"POLYGON ((20.1525523666458 49.0217820745577, 20.1521176528735 49.0218154700686, 20.1521684302589 49.0221013693997, 20.1526031464923 49.0220679737128, 20.1525523666458 49.0217820745577))",Unzoned
41329,"POLYGON ((20.1413087629891 49.0200929403052, 20.1413556985672 49.0203791234743, 20.1415732649417 49.0203636908193, 20.1415263281283 49.0200775077309, 20.1413087629891 49.0200929403052))",Unzoned
41352,"POLYGON ((20.127157220903 49.0291417443401, 20.1275913550586 49.0291048717281, 20.1275352804516 49.0288194004026, 20.127101148744 49.0288562728194, 20.127157220903 49.0291417443401))",Unzoned
41370,"POLYGON ((20.1382158986201 49.0454120443696, 20.1378499952658 49.045570157543, 20.137910129012 49.0456302888616, 20.1382760326219 49.0454721755006, 20.1382158986201 49.0454120443696))",Unzoned
41371,"POLYGON ((20.192882390052 49.0200972859038, 20.1933199763578 49.0200920266609, 20.1933159774758 49.0199481288574, 20.1928783924316 49.0199533880918, 20.192882390052 49.0200972859038))",Unzoned
41378,"POLYGON ((20.1453558933881 49.0649245682434, 20.1457060801638 49.0650974957926, 20.1460350371582 49.0648098605049, 20.1456848512365 49.0646369339503, 20.1453558933881 49.0649245682434))",Unzoned
41398,"POLYGON ((20.195722372816 49.0708783990075, 20.1961209499154 49.0707589145035, 20.1960300215473 49.0706279773836, 20.195631445285 49.0707474615807, 20.195722372816 49.0708783990075))",Unzoned
41399,"POLYGON ((20.1301824397532 49.0575186820759, 20.1303048056165 49.0577950626632, 20.1311458924534 49.0576342202905, 20.1310235222978 49.0573578405631, 20.1301824397532 49.0575186820759))",Unzoned
41401,"POLYGON ((20.1471336548626 49.0494219857816, 20.1470634443404 49.0491378658168, 20.1465231313832 49.0491955495158, 20.1465933388992 49.0494796697898, 20.1471336548626 49.0494219857816))",Unzoned
41408,"POLYGON ((20.1611325291647 49.0431276768975, 20.1608092593719 49.043321821591, 20.1611045880905 49.0435343351798, 20.1614278581322 49.0433401896673, 20.1611325291647 49.0431276768975))",Unzoned
41420,"POLYGON ((20.133508294974 49.0621795212135, 20.1332805496478 49.0619336455965, 20.1331870092776 49.061971060723, 20.1334147543085 49.0622169365213, 20.133508294974 49.0621795212135))",Unzoned
41424,"POLYGON ((20.1920196134842 49.0605509748979, 20.1920957166193 49.0602675084291, 20.1917722044492 49.0602299991878, 20.1916960995366 49.0605134654357, 20.1920196134842 49.0605509748979))",Unzoned
41431,"POLYGON ((20.141441137396 49.048174476483, 20.1410159585825 49.0482433636088, 20.1410421591157 49.0483132334344, 20.1414673384912 49.048244346216, 20.141441137396 49.048174476483))",Unzoned
41434,"POLYGON ((20.1657221692225 49.0370709216166, 20.1661113332216 49.0372027883926, 20.1664623267438 49.0367550301599, 20.1660731652802 49.0366231645714, 20.1657221692225 49.0370709216166))",Unzoned
41437,"POLYGON ((20.1741730689754 49.064737467306, 20.1744494758848 49.0649607731392, 20.1746193938117 49.0648699590417, 20.1743429866344 49.0646466536105, 20.1741730689754 49.064737467306))",Unzoned
41438,"POLYGON ((20.1732958158281 49.0345158760497, 20.1731843533138 49.0347942338361, 20.1739252350073 49.0349224839846, 20.174036693692 49.0346441254679, 20.1732958158281 49.0345158760497))",Unzoned
41447,"POLYGON ((20.1388191818274 49.0440923501534, 20.1386809230986 49.0443654671997, 20.1387847934075 49.0443881880753, 20.1389230516526 49.0441150698049, 20.1388191818274 49.0440923501534))",Unzoned
41468,"POLYGON ((20.1707698598653 49.0378961138104, 20.1709144113563 49.0376244091475, 20.1703978371027 49.0375056150185, 20.1702532831584 49.0377773190265, 20.1707698598653 49.0378961138104))",Unzoned
41475,"POLYGON ((20.1412113006616 49.0466952198637, 20.1415984124117 49.0465606764258, 20.1414960750427 49.0464334440864, 20.1411089640132 49.0465679871879, 20.1412113006616 49.0466952198637))",Unzoned
41479,"POLYGON ((20.1529016856677 49.0424579882807, 20.1528860193645 49.0421703275392, 20.1525578400838 49.0421780513227, 20.1525735044952 49.0424657120979, 20.1529016856677 49.0424579882807))",Unzoned
41499,"POLYGON ((20.1635336344214 49.0334486504232, 20.1634776728142 49.0337341348698, 20.1636947667886 49.0337525314405, 20.1637507271768 49.0334670468827, 20.1635336344214 49.0334486504232))",Unzoned
41516,"POLYGON ((20.1487045713121 49.0428706674065, 20.1486786260576 49.0431580041872, 20.1490064422994 49.0431707969827, 20.1490323856736 49.0428834601185, 20.1487045713121 49.0428706674065))",Unzoned
41519,"POLYGON ((20.1598839991188 49.0708403686442, 20.1596115532781 49.0710657831805, 20.1596973238841 49.0711105337551, 20.1599697695866 49.0708851190174, 20.1598839991188 49.0708403686442))",Unzoned
41521,"POLYGON ((20.1653153009873 49.0630410806047, 20.1656532745169 49.0632241923183, 20.1660015943674 49.0629465788763, 20.165663621415 49.0627634681773, 20.1653153009873 49.0630410806047))",Unzoned
41528,"POLYGON ((20.1681237243235 49.0719538001681, 20.1678734952355 49.0717175255938, 20.1673340594547 49.0719641260822, 20.1675842871934 49.0722004018088, 20.1681237243235 49.0719538001681))",Unzoned
41535,"POLYGON ((20.1993036940594 49.0591197542493, 20.198869426757 49.0590822420499, 20.1987552612618 49.0596530217141, 20.199189533441 49.0596905343651, 20.1993036940594 49.0591197542493))",ResidentialLow
41536,"POLYGON ((20.1371639240877 49.0621179383704, 20.137409553206 49.0623562663998, 20.1381349045016 49.0620334438768, 20.1378892734653 49.0617951173674, 20.1371639240877 49.0621179383704))",Unzoned
41537,"POLYGON ((20.1602814908565 49.0566143490172, 20.1602215956072 49.0568994881575, 20.1610893286755 49.0569782101775, 20.1611492190671 49.056693070564, 20.1602814908565 49.0566143490172))",Unzoned
41550,"POLYGON ((20.192051531582 49.0595899186273, 20.1916821513156 49.0597446088278, 20.1917998457185 49.0598659815776, 20.1921692265284 49.0597112910065, 20.192051531582 49.0595899186273))",Unzoned
41557,"POLYGON ((20.1845532573415 49.0714951422105, 20.1841817217384 49.0713426062562, 20.1838334682076 49.0717087608119, 20.1842050054475 49.0718612978866, 20.1845532573415 49.0714951422105))",Unzoned
41574,"POLYGON ((20.1960982855167 49.0290899167535, 20.1965048568736 49.028983245243, 20.1963020863948 49.0286490539427, 20.1958955173449 49.028755724757, 20.1960982855167 49.0290899167535))",Unzoned
41575,"POLYGON ((20.1671754105797 49.0353219485056, 20.1670461572662 49.0350469368354, 20.1665233138665 49.0351531656121, 20.1666525645581 49.0354281778487, 20.1671754105797 49.0353219485056))",Unzoned
41579,"POLYGON ((20.1330495395168 49.0653252655748, 20.1327348979421 49.0651249976857, 20.1321253357868 49.0655384973343, 20.132439977479 49.0657387668719, 20.1330495395168 49.0653252655748))",Unzoned
41584,"POLYGON ((20.1346987952322 49.0592033399158, 20.1343724406036 49.0593953162362, 20.1345185045518 49.0595025527761, 20.1348448593308 49.059310576047, 20.1346987952322 49.0592033399158))",Unzoned
41595,"POLYGON ((20.1443370849461 49.0655888943926, 20.144605815762 49.0658162126375, 20.1449517624012 49.0656396339243, 20.1446830309386 49.0654123164745, 20.1443370849461 49.0655888943926))",Unzoned
41597,"POLYGON ((20.1314771052727 49.0666671169745, 20.1311183340216 49.066832281849, 20.1316210639479 49.0673037633437, 20.1319798369684 49.0671385969295, 20.1314771052727 49.0666671169745))",Unzoned
41604,"POLYGON ((20.1746165439871 49.0309109979651, 20.1748203451001 49.0306562494454, 20.1742392233831 49.030455232383, 20.1740354201497 49.0307099798736, 20.1746165439871 49.0309109979651))",Unzoned
41615,"POLYGON ((20.196888779954 49.0583718075843, 20.1968280855655 49.0586568751624, 20.1972618582681 49.0586967618676, 20.1973225502299 49.0584116940506, 20.196888779954 49.0583718075843))",CommercialLow
41623,"POLYGON ((20.162240337987 49.043925897244, 20.1619155026923 49.0441189135792, 20.1622091197052 49.0443324528684, 20.1625339552754 49.0441394357151, 20.162240337987 49.043925897244))",Unzoned
41627,"POLYGON ((20.1795100260196 49.037184564314, 20.1796519054682 49.0369122543523, 20.1790306381575 49.0367723297974, 20.1788887557343 49.0370446389858, 20.1795100260196 49.037184564314))",Unzoned
41646,"POLYGON ((20.1319282667497 49.0656211549136, 20.131634892684 49.0654073978669, 20.1315535633451 49.0654555905488, 20.1318469373403 49.0656693478001, 20.1319282667497 49.0656211549136))",Unzoned
41647,"POLYGON ((20.1287774301978 49.0253871786889, 20.128644693833 49.0251128874475, 20.1285404241699 49.0251347123027, 20.1286731600165 49.02540900366, 20.1287774301978 49.0253871786889))",Unzoned
41657,"POLYGON ((20.1556925691149 49.053944845353, 20.1559059386634 49.0536934732561, 20.1552366340633 49.0534480603752, 20.1550232622219 49.0536994312324, 20.1556925691149 49.053944845353))",Unzoned
41658,"POLYGON ((20.1467608779684 49.0619984347662, 20.1469767052251 49.0617479587384, 20.1466908352224 49.0616415872378, 20.1464750070023 49.0618920627987, 20.1467608779684 49.0619984347662))",Unzoned
41691,"POLYGON ((20.159710348945 49.0407778784892, 20.1601168498672 49.0406709392786, 20.1600761834983 49.0406041287962, 20.159669683037 49.0407110678672, 20.159710348945 49.0407778784892))",Unzoned
41700,"POLYGON ((20.1833162613309 49.0718527214342, 20.1836752579957 49.0720177139683, 20.184177508829 49.0715459868174, 20.183818513757 49.0713809958406, 20.1833162613309 49.0718527214342))",Unzoned
41705,"POLYGON ((20.1963669731187 49.0578917852362, 20.1964198985972 49.0576060499278, 20.1962025090653 49.05758865861, 20.1961495823615 49.0578743938131, 20.1963669731187 49.0578917852362))",Unzoned
41707,"POLYGON ((20.1701213228642 49.0614005404111, 20.1701595143126 49.0611137930881, 20.1692868150961 49.0610635937227, 20.1692486186722 49.0613503407323, 20.1701213228642 49.0614005404111))",Unzoned
41709,"POLYGON ((20.1986092358434 49.0636866705161, 20.1983835324083 49.0634399772319, 20.1979142593885 49.0636253674006, 20.1981399613185 49.0638720615527, 20.1986092358434 49.0636866705161))",Unzoned
41721,"POLYGON ((20.1887351728359 49.0430474087135, 20.1891346535474 49.0429295610054, 20.1888657539406 49.0425356390242, 20.188466275772 49.0426534858228, 20.1887351728359 49.0430474087135))",Unzoned
41724,"POLYGON ((20.1704205210395 49.0715194742268, 20.1703308247382 49.0712377279003, 20.1694731670497 49.0713555876935, 20.1695628586962 49.0716373346556, 20.1704205210395 49.0715194742268))",Unzoned
41731,"POLYGON ((20.1323682338245 49.0195900915485, 20.1322171417978 49.0193199443715, 20.1320117705122 49.0193696331356, 20.1321628615706 49.0196397805738, 20.1323682338245 49.0195900915485))",Unzoned
41764,"POLYGON ((20.1470237822655 49.0703580660861, 20.1468938275569 49.0700831787048, 20.1467892324521 49.0701045245876, 20.1469191866363 49.0703794120828, 20.1470237822655 49.0703580660861))",Unzoned
41765,"POLYGON ((20.1352134812422 49.0568200247562, 20.1354588327432 49.05705846385, 20.135912339832 49.0568569045941, 20.1356669871285 49.0566184664496, 20.1352134812422 49.0568200247562))",Unzoned
41766,"POLYGON ((20.1657929271466 49.0514541411044, 20.1659478760961 49.0511849165919, 20.1653334734121 49.0510321470211, 20.1651785216404 49.0513013707002, 20.1657929271466 49.0514541411044))",Unzoned
41808,"POLYGON ((20.196718141756 49.0304052107094, 20.1964339029228 49.0306241224898, 20.1967668214243 49.0308110233373, 20.1970510598814 49.0305921107418, 20.196718141756 49.0304052107094))",Unzoned
41824,"POLYGON ((20.1485169327488 49.0668578629989, 20.1488464356471 49.0670475429289, 20.1490629427518 49.0668851626116, 20.1487334400871 49.0666954832957, 20.1485169327488 49.0668578629989))",Unzoned
41825,"POLYGON ((20.1931209811065 49.0357831911716, 20.1931986501725 49.0360664701696, 20.1934140769847 49.036040936378, 20.193336407149 49.0357576575203, 20.1931209811065 49.0357831911716))",Unzoned
41826,"POLYGON ((20.1605053770474 49.0318966746257, 20.1609035139869 49.0317770039904, 20.1606760205628 49.0314497648706, 20.160277885709 49.031569434739, 20.1605053770474 49.0318966746257))",Unzoned
41827,"POLYGON ((20.1680274478852 49.0694410290078, 20.1680446762174 49.0697286491285, 20.1689201849116 49.0697060064487, 20.1689029515299 49.0694183864302, 20.1680274478852 49.0694410290078))",Unzoned
41837,"POLYGON ((20.1877445288968 49.0611229413539, 20.1879913651085 49.0613607286691, 20.1883532118249 49.0611985195078, 20.1881063746711 49.060960732955, 20.1877445288968 49.0611229413539))",Unzoned
41844,"POLYGON ((20.1320212637484 49.0225759344617, 20.1320849835612 49.0222911596882, 20.1317602242464 49.0222597263377, 20.1316965026254 49.0225445009231, 20.1320212637484 49.0225759344617))",Unzoned
41850,"POLYGON ((20.1679847325359 49.0615737640273, 20.1682998980327 49.061373864908, 20.1682238486126 49.0613220876246, 20.1679086831434 49.0615219865381, 20.1679847325359 49.0615737640273))",Unzoned
41862,"POLYGON ((20.1341477231941 49.0570220072299, 20.133814434587 49.0568352563899, 20.1333171500688 49.0572185718258, 20.1336504393382 49.0574053240936, 20.1341477231941 49.0570220072299))",Unzoned
41871,"POLYGON ((20.1589764203873 49.0498391789238, 20.1591207818189 49.0495674243385, 20.1585006270169 49.0494250918104, 20.158356262637 49.0496968456103, 20.1589764203873 49.0498391789238))",Unzoned
41873,"POLYGON ((20.1949037650845 49.0287919321901, 20.1944661797916 49.0287994992014, 20.194469056314 49.0288714365245, 20.1949066422377 49.0288638695058, 20.1949037650845 49.0287919321901))",Unzoned
41876,"POLYGON ((20.1415882400939 49.0608800554825, 20.1411504982966 49.0608699457669, 20.1411197295871 49.0614452761107, 20.1415574764284 49.0614553859704, 20.1415882400939 49.0608800554825))",Unzoned
41908,"POLYGON ((20.1984567358824 49.0613856008641, 20.1983553058909 49.0611055800962, 20.1980357204142 49.0611555704054, 20.198137148705 49.0614355914428, 20.1984567358824 49.0613856008641))",Unzoned
41918,"POLYGON ((20.1421566751145 49.0510864991765, 20.1417194030053 49.0511022297826, 20.1417253833682 49.0511740837483, 20.1421626561063 49.0511583531233, 20.1421566751145 49.0510864991765))",Unzoned
41927,"POLYGON ((20.1707108090475 49.0599453683979, 20.1706577470285 49.0602310921782, 20.1714186216339 49.0602921141874, 20.1714716793648 49.060006390037, 20.1707108090475 49.0599453683979))",ResidentialLow
41935,"POLYGON ((20.1342635251226 49.0634415374828, 20.1338258294314 49.0634529419982, 20.1338388445882 49.0636686542913, 20.1342765421723 49.0636572497377, 20.1342635251226 49.0634415374828))",Unzoned
41969,"POLYGON ((20.1392101923543 49.0452696648508, 20.1394120377709 49.0450142265531, 20.1390234587259 49.0448815407146, 20.1388216118736 49.0451369783303, 20.1392101923543 49.0452696648508))",Unzoned
41972,"POLYGON ((20.1350346439475 49.0652922812108, 20.1351257884937 49.0655738232596, 20.1357684901941 49.065483982369, 20.1356773421678 49.0652024408037, 20.1350346439475 49.0652922812108))",Unzoned
41981,"POLYGON ((20.1235894169837 49.0529427487858, 20.1236788270545 49.0532245295895, 20.1242147294686 49.0531510714405, 20.1241253164895 49.0528692910318, 20.1235894169837 49.0529427487858))",Unzoned
