Id, Road Name, Road Type, One Way, Lanes, Geometry
289915720,,footway,,,"LINESTRING (17.267507553100586 49.589920043945312, 17.267486572265625 49.589988708496094, 17.26746940612793 49.590057373046875, 17.2674617767334 49.590080261230469, 17.267444610595703 49.590145111083984, 17.267421722412109 49.590229034423828)"
290508785,,service,,,"LINESTRING (17.272928237915039 49.588039398193359, 17.273092269897461 49.587875366210938, 17.273231506347656 49.587734222412109, 17.273355484008789 49.587612152099609, 17.273777008056641 49.587612152099609)"
290508786,,service,,,"LINESTRING (17.273767471313477 49.587882995605469, 17.273092269897461 49.587875366210938)"
290508787,,service,,,"LINESTRING (17.273231506347656 49.587734222412109, 17.273773193359375 49.587741851806641)"
290508788,,service,,,"LINESTRING (17.272748947143555 49.588169097900391, 17.27354621887207 49.588176727294922)"
290508789,,service,,,"LINESTRING (17.27275276184082 49.58831787109375, 17.273538589477539 49.588321685791016)"
290508790,,service,,,"LINESTRING (17.272756576538086 49.588592529296875, 17.272754669189453 49.588459014892578, 17.27275276184082 49.58831787109375, 17.272748947143555 49.588169097900391, 17.272745132446289 49.588039398193359)"
290508791,,service,,,"LINESTRING (17.272985458374023 49.588596343994141, 17.272987365722656 49.588459014892578)"
290509127,,service,,,"LINESTRING (17.273551940917969 49.588039398193359, 17.272928237915039 49.588039398193359, 17.272745132446289 49.588039398193359)"
290509128,,service,,,"LINESTRING (17.273777008056641 49.587612152099609, 17.273773193359375 49.587741851806641, 17.273767471313477 49.587882995605469, 17.273759841918945 49.588031768798828, 17.273551940917969 49.588039398193359)"
290509129,,service,,,"LINESTRING (17.272754669189453 49.588459014892578, 17.272987365722656 49.588459014892578, 17.273464202880859 49.588455200195312, 17.273534774780273 49.588413238525391, 17.273538589477539 49.588321685791016, 17.27354621887207 49.588176727294922, 17.273551940917969 49.588039398193359)"
296227681,,steps,,,"LINESTRING (17.260250091552734 49.594402313232422, 17.260244369506836 49.594467163085938)"
296227686,,footway,,,"LINESTRING (17.260244369506836 49.594467163085938, 17.260251998901367 49.594478607177734)"
296227688,,footway,,,"LINESTRING (17.26030158996582 49.594295501708984, 17.260282516479492 49.594287872314453, 17.26026725769043 49.594280242919922)"
303918759,,residential,,,"LINESTRING (17.261911392211914 49.595317840576172, 17.261899948120117 49.595302581787109)"
304840583,,service,,,"LINESTRING (17.264171600341797 49.594795227050781, 17.26432991027832 49.594974517822266, 17.264339447021484 49.594970703125, 17.264694213867188 49.594841003417969)"
304840584,,service,,,"LINESTRING (17.264694213867188 49.594841003417969, 17.264713287353516 49.594833374023438, 17.264871597290039 49.594772338867188)"
304840586,,footway,,,"LINESTRING (17.264711380004883 49.5948600769043, 17.264732360839844 49.594852447509766)"
304840587,,footway,,,"LINESTRING (17.264339447021484 49.594970703125, 17.264419555664062 49.595077514648438, 17.264305114746094 49.595149993896484, 17.264308929443359 49.59515380859375)"
305232577,,footway,,,"LINESTRING (17.263847351074219 49.594703674316406, 17.263900756835938 49.594772338867188)"
305232579,,footway,,,"LINESTRING (17.263847351074219 49.594703674316406, 17.263837814331055 49.594692230224609)"
324065757,,footway,,,"LINESTRING (17.264686584472656 49.593570709228516, 17.264657974243164 49.593582153320312)"
324065758,,service,,,"LINESTRING (17.264194488525391 49.593490600585938, 17.264633178710938 49.593334197998047, 17.264806747436523 49.593524932861328)"
327298019,1. máje,residential,,,"LINESTRING (17.26373291015625 49.596469879150391, 17.263681411743164 49.596485137939453)"
327298020,1. máje,residential,,,"LINESTRING (17.263681411743164 49.596485137939453, 17.262638092041016 49.596775054931641, 17.262035369873047 49.596939086914062)"
327298022,Masarykova třída,tertiary,no,,"LINESTRING (17.271078109741211 49.594440460205078, 17.2707576751709 49.594524383544922)"
327298025,Masarykova třída,tertiary,no,,"LINESTRING (17.26806640625 49.595268249511719, 17.26753044128418 49.595417022705078)"
327298026,Masarykova třída,tertiary,,,"LINESTRING (17.2707576751709 49.594524383544922, 17.270576477050781 49.594577789306641, 17.269466400146484 49.594882965087891, 17.268299102783203 49.595207214355469, 17.268135070800781 49.595252990722656, 17.26806640625 49.595268249511719)"
327298027,Masarykova třída,tertiary,,,"LINESTRING (17.26753044128418 49.595417022705078, 17.267492294311523 49.595424652099609, 17.267374038696289 49.595455169677734, 17.267185211181641 49.595508575439453, 17.266094207763672 49.5958137512207, 17.265901565551758 49.595867156982422)"
327298031,Zeyerova,residential,yes,,"LINESTRING (17.272495269775391 49.592155456542969, 17.272405624389648 49.592357635498047, 17.272380828857422 49.592510223388672, 17.272392272949219 49.5926513671875, 17.272418975830078 49.592796325683594, 17.272499084472656 49.592967987060547, 17.272563934326172 49.593059539794922, 17.273006439208984 49.593791961669922, 17.273059844970703 49.5938720703125, 17.2730655670166 49.5938835144043)"
327298033,,residential,,,"LINESTRING (17.264122009277344 49.596359252929688, 17.26373291015625 49.596469879150391)"
327298036,Žižkovo nám.,residential,,,"LINESTRING (17.265901565551758 49.595867156982422, 17.265680313110352 49.595928192138672, 17.26420783996582 49.596336364746094, 17.264122009277344 49.596359252929688)"
328368277,17. listopadu,tertiary,yes,,"LINESTRING (17.257726669311523 49.588802337646484, 17.257791519165039 49.588813781738281, 17.260444641113281 49.589275360107422, 17.260744094848633 49.589328765869141)"
328368278,17. listopadu,tertiary,yes,,"LINESTRING (17.260677337646484 49.589450836181641, 17.260459899902344 49.589405059814453, 17.259906768798828 49.589305877685547, 17.2586727142334 49.589076995849609, 17.257753372192383 49.588901519775391, 17.257665634155273 49.588890075683594)"
331578574,,service,,,"LINESTRING (17.271083831787109 49.592144012451172, 17.271244049072266 49.59185791015625)"
356346117,,footway,,,"LINESTRING (17.270605087280273 49.589748382568359, 17.270797729492188 49.589931488037109)"
356346118,,footway,,,"LINESTRING (17.270406723022461 49.588470458984375, 17.270532608032227 49.588462829589844, 17.270683288574219 49.588455200195312)"
356346119,,footway,,,"LINESTRING (17.270706176757812 49.587959289550781, 17.270536422729492 49.587959289550781, 17.270448684692383 49.587959289550781)"
356346120,,footway,,,"LINESTRING (17.272052764892578 49.588874816894531, 17.272035598754883 49.589637756347656, 17.271883010864258 49.590194702148438)"
356346122,,footway,,,"LINESTRING (17.274387359619141 49.588932037353516, 17.2734375 49.588909149169922, 17.273172378540039 49.588901519775391, 17.272163391113281 49.588874816894531, 17.272052764892578 49.588874816894531, 17.27067756652832 49.5888557434082, 17.270509719848633 49.588851928710938, 17.270389556884766 49.588851928710938)"
356346123,,footway,,,"LINESTRING (17.270538330078125 49.589870452880859, 17.270797729492188 49.589931488037109, 17.271883010864258 49.590194702148438, 17.271942138671875 49.590206146240234, 17.272050857543945 49.590229034423828, 17.274160385131836 49.590446472167969, 17.274238586425781 49.5904541015625)"
357084002,,pedestrian,,,"LINEARRING (17.26031494140625 49.595211029052734, 17.260313034057617 49.595207214355469, 17.260366439819336 49.595199584960938, 17.2603702545166 49.59521484375, 17.260374069213867 49.59521484375, 17.260379791259766 49.595245361328125, 17.2603759765625 49.595249176025391, 17.260379791259766 49.59527587890625, 17.260385513305664 49.595272064208984, 17.260395050048828 49.595310211181641, 17.26038932800293 49.595310211181641, 17.260396957397461 49.595340728759766, 17.260400772094727 49.595340728759766, 17.260408401489258 49.595378875732422, 17.260404586791992 49.595378875732422, 17.260412216186523 49.595409393310547, 17.260416030883789 49.595409393310547, 17.260421752929688 49.595443725585938, 17.260417938232422 49.595443725585938, 17.26042366027832 49.595478057861328, 17.260429382324219 49.595478057861328, 17.26043701171875 49.595512390136719, 17.260431289672852 49.595512390136719, 17.260438919067383 49.595542907714844, 17.260442733764648 49.595542907714844, 17.26045036315918 49.595577239990234, 17.260446548461914 49.595577239990234, 17.260448455810547 49.595584869384766, 17.26038932800293 49.5955924987793, 17.260391235351562 49.595596313476562, 17.260337829589844 49.595600128173828, 17.260337829589844 49.595600128173828, 17.260299682617188 49.595603942871094, 17.260299682617188 49.595607757568359, 17.2602481842041 49.595611572265625, 17.2602481842041 49.595611572265625, 17.260150909423828 49.595623016357422, 17.260150909423828 49.595619201660156, 17.260095596313477 49.595626831054688, 17.260044097900391 49.595630645751953, 17.260044097900391 49.595634460449219, 17.25994873046875 49.595645904541016, 17.25994873046875 49.595649719238281, 17.259895324707031 49.595653533935547, 17.259895324707031 49.595653533935547, 17.259857177734375 49.595657348632812, 17.259859085083008 49.595661163330078, 17.259805679321289 49.595664978027344, 17.259803771972656 49.595664978027344, 17.259750366210938 49.595668792724609, 17.259748458862305 49.595661163330078, 17.259744644165039 49.595661163330078, 17.259731292724609 49.595630645751953, 17.259737014770508 49.595626831054688, 17.259725570678711 49.595600128173828, 17.259719848632812 49.595600128173828, 17.259708404541016 49.5955696105957, 17.259712219238281 49.595565795898438, 17.259702682495117 49.595539093017578, 17.259698867797852 49.595539093017578, 17.259685516357422 49.595504760742188, 17.259687423706055 49.595504760742188, 17.259677886962891 49.595478057861328, 17.259674072265625 49.595478057861328, 17.259660720825195 49.595443725585938, 17.259666442871094 49.595443725585938, 17.259654998779297 49.595417022705078, 17.259651184082031 49.595417022705078, 17.2596378326416 49.595382690429688, 17.259641647338867 49.595382690429688, 17.25963020324707 49.595352172851562, 17.259626388549805 49.595352172851562, 17.259613037109375 49.595317840576172, 17.259616851806641 49.595317840576172, 17.259614944458008 49.595306396484375, 17.259666442871094 49.595302581787109, 17.259666442871094 49.595302581787109, 17.259700775146484 49.595298767089844, 17.259700775146484 49.595294952392578, 17.25975227355957 49.595287322998047, 17.259754180908203 49.595291137695312, 17.259790420532227 49.595287322998047, 17.259788513183594 49.595283508300781, 17.259841918945312 49.59527587890625, 17.259841918945312 49.595279693603516, 17.259937286376953 49.595264434814453, 17.259939193725586 49.595268249511719, 17.259992599487305 49.595260620117188, 17.260046005249023 49.595252990722656, 17.260046005249023 49.595249176025391, 17.260143280029297 49.595233917236328, 17.260143280029297 49.595233917236328, 17.260194778442383 49.5952262878418, 17.260194778442383 49.5952262878418, 17.260231018066406 49.595222473144531, 17.260231018066406 49.595218658447266, 17.260280609130859 49.595211029052734, 17.260280609130859 49.59521484375, 17.26031494140625 49.595211029052734)"
357084003,,footway,,,"LINESTRING (17.260679244995117 49.595706939697266, 17.260690689086914 49.595684051513672, 17.260551452636719 49.595043182373047, 17.260528564453125 49.59503173828125, 17.259944915771484 49.595108032226562, 17.259359359741211 49.5952033996582, 17.259353637695312 49.595222473144531, 17.259576797485352 49.5958366394043)"
357560828,,service,,,"LINESTRING (17.26121711730957 49.593620300292969, 17.261007308959961 49.593589782714844, 17.260978698730469 49.593585968017578)"
357560831,,footway,,,"LINESTRING (17.260162353515625 49.592792510986328, 17.260326385498047 49.592929840087891, 17.260395050048828 49.592975616455078, 17.260513305664062 49.593051910400391, 17.260883331298828 49.593265533447266, 17.260969161987305 49.593269348144531)"
358300275,Velkomoravská,primary,yes,2,"LINESTRING (17.277095794677734 49.587078094482422, 17.27747917175293 49.587226867675781, 17.277851104736328 49.587348937988281)"
362068090,,footway,,,"LINESTRING (17.263675689697266 49.596378326416016, 17.264062881469727 49.596275329589844)"
362068091,,footway,,,"LINESTRING (17.264062881469727 49.596275329589844, 17.264097213745117 49.596267700195312, 17.2641544342041 49.596256256103516, 17.264240264892578 49.596221923828125, 17.264928817749023 49.596035003662109, 17.265289306640625 49.595932006835938, 17.26561164855957 49.5958251953125, 17.265790939331055 49.59576416015625, 17.265939712524414 49.595706939697266)"
364870282,,service,,,"LINESTRING (17.260904312133789 49.596363067626953, 17.260812759399414 49.596378326416016, 17.260339736938477 49.596393585205078)"
364870283,,footway,,,"LINESTRING (17.260480880737305 49.595916748046875, 17.260519027709961 49.595901489257812, 17.2606258392334 49.595859527587891, 17.260715484619141 49.595821380615234)"
364870284,,footway,,,"LINESTRING (17.260358810424805 49.596111297607422, 17.26038932800293 49.596084594726562, 17.260442733764648 49.595989227294922, 17.260469436645508 49.5959358215332, 17.260480880737305 49.595916748046875)"
364870287,,footway,,,"LINESTRING (17.260122299194336 49.595977783203125, 17.260074615478516 49.595981597900391, 17.259998321533203 49.595966339111328, 17.259878158569336 49.595939636230469, 17.259723663330078 49.595905303955078, 17.259708404541016 49.595901489257812, 17.259696960449219 49.595897674560547)"
369971173,,cycleway,,,"LINESTRING (17.260822296142578 49.589973449707031, 17.260810852050781 49.590126037597656)"
369971174,,footway,,,"LINESTRING (17.260822296142578 49.589973449707031, 17.260784149169922 49.589908599853516, 17.260723114013672 49.589740753173828, 17.260719299316406 49.589637756347656, 17.260749816894531 49.589580535888672)"
380911285,,service,,,"LINESTRING (17.27381706237793 49.58538818359375, 17.2736873626709 49.585269927978516, 17.273664474487305 49.585136413574219, 17.273746490478516 49.585014343261719, 17.274927139282227 49.584266662597656, 17.27507209777832 49.5842399597168, 17.275218963623047 49.584262847900391, 17.276025772094727 49.584602355957031)"
380911286,,service,,,"LINESTRING (17.27507209777832 49.5842399597168, 17.275577545166016 49.583919525146484)"
380911287,,service,,,"LINESTRING (17.277429580688477 49.584159851074219, 17.276933670043945 49.5839729309082, 17.276805877685547 49.584007263183594, 17.276296615600586 49.583839416503906)"
384433962,,footway,,,"LINESTRING (17.2750301361084 49.591926574707031, 17.274778366088867 49.592338562011719, 17.274351119995117 49.592353820800781)"
384433963,Březinova,residential,,,"LINESTRING (17.273529052734375 49.592082977294922, 17.273662567138672 49.592117309570312, 17.274133682250977 49.592231750488281, 17.274272918701172 49.592288970947266, 17.274351119995117 49.592353820800781, 17.274492263793945 49.592578887939453, 17.27454948425293 49.592666625976562, 17.274562835693359 49.592689514160156, 17.274688720703125 49.592887878417969, 17.274736404418945 49.592933654785156, 17.274835586547852 49.592941284179688, 17.274930953979492 49.592933654785156, 17.275054931640625 49.592899322509766, 17.275184631347656 49.59283447265625, 17.275234222412109 49.592792510986328, 17.275238037109375 49.592746734619141, 17.275186538696289 49.592720031738281, 17.275074005126953 49.592697143554688, 17.274620056152344 49.592605590820312, 17.274492263793945 49.592578887939453)"
412326509,Tyršova,residential,,,"LINESTRING (17.280542373657227 49.594356536865234, 17.280521392822266 49.594142913818359, 17.280693054199219 49.594013214111328, 17.281917572021484 49.593845367431641)"
412326510,Táborská,residential,yes,,"LINESTRING (17.280786514282227 49.592506408691406, 17.280799865722656 49.592002868652344, 17.280914306640625 49.591876983642578)"
412326511,Želivského,residential,,,"LINESTRING (17.281883239746094 49.592411041259766, 17.281513214111328 49.593669891357422)"
413330703,Křižíkova,residential,,,"LINESTRING (17.272563934326172 49.593059539794922, 17.272224426269531 49.593154907226562)"
413330706,,service,,,"LINESTRING (17.272224426269531 49.593154907226562, 17.272392272949219 49.593437194824219, 17.272190093994141 49.5934944152832)"
413332444,Blanická,residential,,,"LINESTRING (17.273965835571289 49.594806671142578, 17.273736953735352 49.594875335693359)"
418107532,,footway,,,"LINESTRING (17.268083572387695 49.595149993896484, 17.268110275268555 49.595146179199219)"
418304630,,footway,,,"LINESTRING (17.270660400390625 49.594455718994141, 17.270978927612305 49.5943603515625)"
418308665,,service,yes,,"LINESTRING (17.27833366394043 49.590427398681641, 17.2783145904541 49.590362548828125, 17.278322219848633 49.590263366699219, 17.278457641601562 49.589889526367188)"
418308667,,footway,,,"LINESTRING (17.263942718505859 49.589653015136719, 17.26386833190918 49.589649200439453)"
418308669,,cycleway,,,"LINESTRING (17.264076232910156 49.589912414550781, 17.263948440551758 49.58990478515625)"
418308673,,footway,,,"LINESTRING (17.264835357666016 49.589675903320312, 17.264875411987305 49.589469909667969, 17.264633178710938 49.588581085205078, 17.264593124389648 49.588172912597656, 17.264728546142578 49.5881233215332)"
418308675,,service,,,"LINESTRING (17.266412734985352 49.589015960693359, 17.266233444213867 49.589031219482422, 17.265861511230469 49.589054107666016, 17.265682220458984 49.589065551757812)"
418308676,,service,,,"LINESTRING (17.265861511230469 49.589054107666016, 17.265527725219727 49.589408874511719, 17.265068054199219 49.589439392089844, 17.26478385925293 49.588504791259766, 17.264760971069336 49.588218688964844)"
418308679,,track,,,"LINESTRING (17.264760971069336 49.588218688964844, 17.264728546142578 49.5881233215332, 17.264690399169922 49.588005065917969, 17.264675140380859 49.587955474853516, 17.264631271362305 49.587814331054688, 17.264616012573242 49.587638854980469, 17.264524459838867 49.587081909179688, 17.264671325683594 49.586936950683594)"
418308680,,service,,,"LINESTRING (17.26617431640625 49.587345123291016, 17.264881134033203 49.587139129638672, 17.264793395996094 49.587093353271484, 17.264671325683594 49.586936950683594, 17.2646427154541 49.586860656738281, 17.264606475830078 49.586769104003906)"
418311390,,footway,,,"LINESTRING (17.264179229736328 49.596439361572266, 17.263784408569336 49.596549987792969)"
418312010,,cycleway,,,"LINESTRING (17.261287689208984 49.582542419433594, 17.2615966796875 49.582260131835938, 17.261655807495117 49.582202911376953, 17.261749267578125 49.58209228515625, 17.261768341064453 49.582057952880859, 17.261898040771484 49.581832885742188, 17.2619686126709 49.58172607421875, 17.261993408203125 49.581642150878906, 17.262014389038086 49.5811653137207, 17.261962890625 49.581081390380859)"
437428270,,service,,,"LINESTRING (17.263969421386719 49.585342407226562, 17.263864517211914 49.5850715637207, 17.263717651367188 49.584823608398438, 17.263454437255859 49.584495544433594, 17.26329231262207 49.584327697753906, 17.263162612915039 49.584209442138672, 17.263103485107422 49.584156036376953)"
437428271,,service,,,"LINESTRING (17.261503219604492 49.587043762207031, 17.261653900146484 49.587074279785156, 17.261896133422852 49.587203979492188)"
437428272,,service,,,"LINESTRING (17.263969421386719 49.585342407226562, 17.2640380859375 49.585323333740234, 17.26434326171875 49.585262298583984, 17.264265060424805 49.584896087646484)"
437428273,,residential,,,"LINESTRING (17.263616561889648 49.586166381835938, 17.263608932495117 49.586116790771484, 17.263584136962891 49.585968017578125, 17.263578414916992 49.585933685302734, 17.263416290283203 49.585536956787109)"
437428274,,service,,,"LINESTRING (17.26434326171875 49.585262298583984, 17.264406204223633 49.585399627685547, 17.264352798461914 49.585540771484375, 17.264564514160156 49.585952758789062, 17.264625549316406 49.586074829101562)"
437428275,,service,yes,,"LINESTRING (17.264598846435547 49.582744598388672, 17.264488220214844 49.582756042480469, 17.264368057250977 49.582935333251953, 17.2640323638916 49.582870483398438, 17.2641544342041 49.582611083984375, 17.264217376708984 49.582592010498047, 17.264474868774414 49.582633972167969)"
437428276,,service,yes,,"LINESTRING (17.265754699707031 49.582767486572266, 17.265419006347656 49.5827522277832, 17.265256881713867 49.582733154296875, 17.265148162841797 49.582748413085938, 17.265031814575195 49.582820892333984, 17.264598846435547 49.582744598388672, 17.264474868774414 49.582633972167969)"
437429653,,cycleway,,,"LINESTRING (17.261287689208984 49.582542419433594, 17.261053085327148 49.582740783691406, 17.260801315307617 49.582759857177734)"
437429654,,path,,,"LINESTRING (17.261543273925781 49.581993103027344, 17.263282775878906 49.582324981689453)"
437429655,,path,,,"LINESTRING (17.260801315307617 49.582759857177734, 17.260778427124023 49.582798004150391, 17.260648727416992 49.582912445068359, 17.260501861572266 49.583049774169922, 17.260299682617188 49.583206176757812, 17.259977340698242 49.583518981933594, 17.259687423706055 49.5837516784668, 17.259477615356445 49.583953857421875, 17.25938606262207 49.584075927734375, 17.25938606262207 49.584114074707031, 17.259355545043945 49.584171295166016)"
437429656,,footway,,,"LINESTRING (17.261379241943359 49.582077026367188, 17.261398315429688 49.582099914550781, 17.261232376098633 49.582344055175781, 17.261131286621094 49.582466125488281, 17.260801315307617 49.582759857177734)"
437429657,Švýcarské nábřeží,residential,yes,,"LINESTRING (17.259040832519531 49.58599853515625, 17.25901985168457 49.585819244384766, 17.259012222290039 49.585739135742188, 17.258989334106445 49.585475921630859, 17.258968353271484 49.585277557373047, 17.258935928344727 49.584903717041016, 17.258932113647461 49.584785461425781, 17.258937835693359 49.584632873535156, 17.258960723876953 49.584510803222656, 17.258989334106445 49.584278106689453, 17.259008407592773 49.584232330322266, 17.259090423583984 49.584133148193359, 17.259124755859375 49.584079742431641, 17.259223937988281 49.583942413330078, 17.259346008300781 49.583793640136719, 17.259468078613281 49.583637237548828, 17.259897232055664 49.583274841308594, 17.260236740112305 49.583034515380859, 17.260725021362305 49.582599639892578, 17.260845184326172 49.582481384277344, 17.261049270629883 49.582221984863281, 17.261140823364258 49.582008361816406, 17.261159896850586 49.581951141357422, 17.261201858520508 49.581890106201172)"
437431863,,service,,,"LINESTRING (17.263223648071289 49.587696075439453, 17.263065338134766 49.587612152099609, 17.263040542602539 49.587604522705078, 17.26287841796875 49.5875358581543, 17.262714385986328 49.58746337890625, 17.262409210205078 49.587253570556641, 17.261194229125977 49.5864143371582, 17.261125564575195 49.586360931396484, 17.261112213134766 49.586322784423828, 17.261062622070312 49.586067199707031, 17.261026382446289 49.5856819152832, 17.260553359985352 49.585670471191406, 17.260555267333984 49.585590362548828)"
437433478,,cycleway,,,"LINESTRING (17.259424209594727 49.587417602539062, 17.259307861328125 49.587360382080078, 17.259254455566406 49.587306976318359, 17.259235382080078 49.587249755859375, 17.259235382080078 49.587207794189453, 17.259298324584961 49.587112426757812, 17.259624481201172 49.586757659912109, 17.259689331054688 49.586723327636719, 17.259794235229492 49.586711883544922, 17.259904861450195 49.586704254150391, 17.260297775268555 49.586700439453125)"
437433481,,cycleway,,,"LINESTRING (17.259641647338867 49.586215972900391, 17.259426116943359 49.586235046386719)"
437433482,,cycleway,,,"LINESTRING (17.25982666015625 49.586215972900391, 17.259641647338867 49.586215972900391)"
437433484,,cycleway,,,"LINESTRING (17.260297775268555 49.586700439453125, 17.260519027709961 49.586444854736328, 17.260574340820312 49.586376190185547)"
437433485,,cycleway,,,"LINESTRING (17.260574340820312 49.586376190185547, 17.260471343994141 49.586334228515625, 17.260265350341797 49.586277008056641, 17.2601375579834 49.586261749267578, 17.260091781616211 49.586246490478516, 17.260051727294922 49.586223602294922, 17.260000228881836 49.586212158203125, 17.25982666015625 49.586215972900391)"
437717664,,footway,,,"LINESTRING (17.267522811889648 49.594539642333984, 17.267398834228516 49.594528198242188, 17.267248153686523 49.594516754150391, 17.26715087890625 49.594509124755859, 17.267099380493164 49.594501495361328, 17.267057418823242 49.594490051269531, 17.267005920410156 49.594463348388672, 17.266958236694336 49.594429016113281, 17.266891479492188 49.5943603515625, 17.266538619995117 49.593959808349609, 17.266355514526367 49.593757629394531, 17.266305923461914 49.593704223632812)"
437717665,,footway,,,"LINESTRING (17.26658821105957 49.594123840332031, 17.266567230224609 49.594120025634766)"
437717666,,footway,,,"LINESTRING (17.266496658325195 49.594036102294922, 17.266502380371094 49.594013214111328)"
437717667,,footway,,,"LINESTRING (17.266483306884766 49.594097137451172, 17.266513824462891 49.594085693359375)"
437717668,,path,,,"LINESTRING (17.26658821105957 49.593780517578125, 17.266355514526367 49.593757629394531)"
437717669,,steps,,,"LINESTRING (17.266567230224609 49.594120025634766, 17.266513824462891 49.594085693359375, 17.266496658325195 49.594036102294922)"
437717670,,footway,,,"LINESTRING (17.266857147216797 49.594474792480469, 17.266210556030273 49.594707489013672, 17.265266418457031 49.595050811767578)"
437717671,,service,,,"LINESTRING (17.265913009643555 49.594680786132812, 17.265781402587891 49.594532012939453, 17.265644073486328 49.594581604003906, 17.265617370605469 49.594612121582031, 17.265625 49.594646453857422)"
437718736,,footway,,,"LINESTRING (17.266233444213867 49.5933952331543, 17.266862869262695 49.593391418457031)"
437718737,,footway,,,"LINESTRING (17.265800476074219 49.592990875244141, 17.26576042175293 49.593036651611328, 17.265928268432617 49.593238830566406)"
437718738,,footway,,,"LINESTRING (17.266111373901367 49.593318939208984, 17.266233444213867 49.5933952331543, 17.266542434692383 49.593563079833984, 17.266754150390625 49.593681335449219)"
437718739,,footway,,,"LINESTRING (17.2654972076416 49.592620849609375, 17.265447616577148 49.592670440673828, 17.265506744384766 49.592742919921875, 17.265598297119141 49.592746734619141)"
452378784,Dr. Milady Horákové,tertiary,,,"LINESTRING (17.278713226318359 49.5959587097168, 17.278303146362305 49.595924377441406, 17.277641296386719 49.59588623046875, 17.277223587036133 49.595870971679688, 17.277101516723633 49.595855712890625)"
455506333,,cycleway,,,"LINESTRING (17.271602630615234 49.583839416503906, 17.271886825561523 49.583988189697266)"
456775431,,cycleway,,,"LINESTRING (17.269691467285156 49.5826301574707, 17.269828796386719 49.582660675048828, 17.270063400268555 49.582740783691406, 17.270614624023438 49.583080291748047, 17.271343231201172 49.583560943603516, 17.271482467651367 49.583549499511719, 17.271512985229492 49.583568572998047, 17.27159309387207 49.583614349365234, 17.271688461303711 49.583656311035156)"
464131603,Šantova,residential,,,"LINESTRING (17.261632919311523 49.588497161865234, 17.260532379150391 49.587963104248047)"
467426474,,service,,,"LINESTRING (17.277433395385742 49.593254089355469, 17.277717590332031 49.593307495117188)"
467426475,,service,,,"LINESTRING (17.27739143371582 49.593341827392578, 17.277650833129883 49.593399047851562)"
467426476,,service,yes,,"LINESTRING (17.277164459228516 49.593299865722656, 17.277238845825195 49.593101501464844, 17.277482986450195 49.593147277832031, 17.277433395385742 49.593254089355469, 17.27739143371582 49.593341827392578, 17.277164459228516 49.593299865722656)"
478051411,,footway,,,"LINESTRING (17.279167175292969 49.596378326416016, 17.279090881347656 49.596332550048828, 17.279083251953125 49.596328735351562, 17.279073715209961 49.596321105957031, 17.278966903686523 49.596256256103516)"
478051412,,path,,,"LINESTRING (17.27922248840332 49.595588684082031, 17.27949333190918 49.595787048339844, 17.279581069946289 49.59588623046875, 17.279764175415039 49.596042633056641, 17.279844284057617 49.596122741699219, 17.280231475830078 49.596366882324219, 17.280664443969727 49.596527099609375, 17.28101921081543 49.5965576171875, 17.281248092651367 49.596561431884766, 17.28156852722168 49.596508026123047, 17.282405853271484 49.59637451171875, 17.283632278442383 49.596420288085938, 17.284856796264648 49.596607208251953, 17.285682678222656 49.59686279296875, 17.286960601806641 49.597461700439453)"
478051413,,service,,,"LINESTRING (17.260124206542969 49.587741851806641, 17.259424209594727 49.587417602539062)"
478072633,,primary,,,"LINESTRING (17.279298782348633 49.596172332763672, 17.279211044311523 49.596237182617188)"
480684683,,footway,,,"LINESTRING (17.285457611083984 49.592475891113281, 17.285390853881836 49.592533111572266, 17.285263061523438 49.5926399230957, 17.285049438476562 49.592800140380859, 17.284788131713867 49.592998504638672, 17.284536361694336 49.593189239501953, 17.284027099609375 49.593547821044922, 17.284002304077148 49.59356689453125, 17.283794403076172 49.593727111816406, 17.283773422241211 49.5937385559082, 17.2836971282959 49.593807220458984, 17.283411026000977 49.594009399414062, 17.283302307128906 49.594085693359375, 17.283182144165039 49.594146728515625)"
480794569,,footway,,,"LINESTRING (17.284524917602539 49.589969635009766, 17.284481048583984 49.590023040771484, 17.284500122070312 49.590068817138672, 17.283838272094727 49.590801239013672, 17.282924652099609 49.5904541015625, 17.282863616943359 49.589771270751953, 17.28300666809082 49.589576721191406, 17.283199310302734 49.5894775390625, 17.283285140991211 49.589485168457031, 17.284164428710938 49.5898323059082, 17.284524917602539 49.589969635009766)"
480795546,,footway,,,"LINESTRING (17.285287857055664 49.592380523681641, 17.285062789916992 49.592266082763672, 17.284738540649414 49.59210205078125, 17.284450531005859 49.591960906982422, 17.284160614013672 49.591815948486328, 17.283924102783203 49.591697692871094, 17.283603668212891 49.591533660888672, 17.283288955688477 49.591377258300781, 17.283191680908203 49.591361999511719, 17.283115386962891 49.591396331787109, 17.283096313476562 49.591426849365234, 17.283105850219727 49.591503143310547)"
480806242,,footway,,,"LINESTRING (17.266605377197266 49.58984375, 17.266569137573242 49.589775085449219, 17.266590118408203 49.589668273925781, 17.266609191894531 49.589595794677734, 17.266582489013672 49.589496612548828, 17.266542434692383 49.589321136474609, 17.266532897949219 49.589225769042969, 17.266468048095703 49.5889778137207)"
494384338,,service,,,"LINESTRING (17.262517929077148 49.58880615234375, 17.262519836425781 49.588722229003906, 17.262298583984375 49.5885124206543)"
