Id, Road Name, Road Type, One Way, Lanes, Geometry
442940742,,track,,,"LINESTRING (20.159950256347656 49.069339752197266, 20.159828186035156 49.069484710693359, 20.159435272216797 49.069709777832031, 20.159276962280273 49.06982421875, 20.159214019775391 49.069942474365234, 20.159271240234375 49.07012939453125)"
442940743,,track,,,"LINESTRING (20.231212615966797 49.052402496337891, 20.231592178344727 49.050350189208984, 20.231586456298828 49.050056457519531, 20.23143196105957 49.049152374267578, 20.231491088867188 49.047920227050781, 20.231586456298828 49.047466278076172, 20.231632232666016 49.046821594238281)"
442940744,,track,,,"LINESTRING (20.166521072387695 49.073017120361328, 20.166648864746094 49.072834014892578, 20.166738510131836 49.072647094726562, 20.166799545288086 49.072402954101562, 20.166868209838867 49.072517395019531, 20.167030334472656 49.072597503662109, 20.167232513427734 49.072624206542969)"
442940745,,track,,,"LINESTRING (20.163530349731445 49.038227081298828, 20.163419723510742 49.038135528564453, 20.163394927978516 49.038082122802734, 20.1635799407959 49.037712097167969, 20.163703918457031 49.037612915039062, 20.164022445678711 49.037460327148438, 20.164167404174805 49.037433624267578)"
442940746,,track,,,"LINESTRING (20.187980651855469 49.031700134277344, 20.186992645263672 49.031501770019531, 20.185102462768555 49.031185150146484, 20.184545516967773 49.031036376953125, 20.184148788452148 49.030708312988281, 20.183944702148438 49.030391693115234, 20.18409538269043 49.029567718505859, 20.184329986572266 49.029075622558594, 20.185211181640625 49.028541564941406, 20.18621826171875 49.027751922607422, 20.1868839263916 49.027259826660156, 20.187313079833984 49.026809692382812, 20.187742233276367 49.026615142822266, 20.188644409179688 49.026119232177734, 20.189094543457031 49.025600433349609, 20.1893310546875 49.025192260742188, 20.189245223999023 49.0247688293457, 20.189180374145508 49.024532318115234, 20.189393997192383 49.024349212646484)"
442940748,,path,,,"LINESTRING (20.177087783813477 49.032516479492188, 20.176980972290039 49.032161712646484, 20.177024841308594 49.031951904296875, 20.177228927612305 49.031810760498047, 20.177635192871094 49.031551361083984, 20.177980422973633 49.0312614440918, 20.178075790405273 49.031059265136719, 20.177957534790039 49.030857086181641, 20.177785873413086 49.030742645263672, 20.177347183227539 49.030635833740234, 20.176176071166992 49.030502319335938, 20.1758975982666 49.030399322509766, 20.175607681274414 49.030174255371094, 20.175394058227539 49.029953002929688, 20.175060272216797 49.029899597167969, 20.174633026123047 49.029891967773438, 20.174320220947266 49.029869079589844, 20.17390251159668 49.029701232910156, 20.173547744750977 49.0294075012207, 20.173505783081055 49.029140472412109, 20.173698425292969 49.028968811035156, 20.174074172973633 49.028766632080078, 20.174396514892578 49.028282165527344, 20.175083160400391 49.027690887451172, 20.175586700439453 49.027484893798828, 20.176187515258789 49.027317047119141, 20.17692756652832 49.026893615722656, 20.17711067199707 49.0267333984375, 20.177581787109375 49.026523590087891, 20.177806854248047 49.026275634765625, 20.17808723449707 49.026042938232422, 20.17906379699707 49.025600433349609, 20.180854797363281 49.0245361328125, 20.181413650512695 49.024333953857422, 20.182035446166992 49.023883819580078, 20.182121276855469 49.023616790771484, 20.182388305664062 49.0233154296875, 20.182432174682617 49.023117065429688, 20.182249069213867 49.022876739501953, 20.18109130859375 49.022010803222656, 20.180458068847656 49.021633148193359, 20.178998947143555 49.020709991455078, 20.178730010986328 49.020416259765625, 20.178569793701172 49.020061492919922, 20.178440093994141 49.019535064697266, 20.178581237792969 49.019210815429688, 20.178741455078125 49.018993377685547, 20.179052352905273 49.018760681152344, 20.179159164428711 49.018524169921875, 20.179084777832031 49.018184661865234, 20.17869758605957 49.017608642578125, 20.178407669067383 49.01739501953125, 20.178237915039062 49.017318725585938, 20.178129196166992 49.017177581787109, 20.178129196166992 49.016975402832031, 20.178033828735352 49.016757965087891, 20.177753448486328 49.016494750976562, 20.177700042724609 49.016300201416016, 20.177690505981445 49.016025543212891, 20.177518844604492 49.015644073486328, 20.17718505859375 49.015350341796875, 20.176637649536133 49.015018463134766, 20.176595687866211 49.014667510986328, 20.176795959472656 49.014312744140625)"
442943496,,track,,,"LINESTRING (20.229995727539062 49.0228271484375, 20.229494094848633 49.022659301757812, 20.228855133056641 49.02239990234375, 20.228204727172852 49.022190093994141, 20.228067398071289 49.022037506103516, 20.228073120117188 49.021865844726562, 20.228124618530273 49.021781921386719, 20.228193283081055 49.021675109863281, 20.228504180908203 49.0215950012207, 20.229036331176758 49.0215950012207, 20.229942321777344 49.021804809570312, 20.230855941772461 49.022129058837891, 20.231063842773438 49.022216796875)"
442943506,,service,,,"LINESTRING (20.23954963684082 49.024398803710938, 20.239742279052734 49.024440765380859, 20.239841461181641 49.024517059326172, 20.240293502807617 49.024856567382812)"
442943507,,track,,,"LINESTRING (20.22252082824707 49.020214080810547, 20.220989227294922 49.019893646240234, 20.218908309936523 49.019893646240234, 20.218606948852539 49.019844055175781, 20.218446731567383 49.019817352294922, 20.217985153198242 49.019744873046875, 20.217861175537109 49.019756317138672, 20.216751098632812 49.019828796386719, 20.215957641601562 49.0198860168457, 20.214756011962891 49.019859313964844, 20.214046478271484 49.019767761230469, 20.213563919067383 49.019767761230469, 20.212684631347656 49.01995849609375, 20.212373733520508 49.019985198974609, 20.211633682250977 49.020118713378906, 20.211183547973633 49.020111083984375, 20.210195541381836 49.019901275634766, 20.209991455078125 49.019802093505859, 20.209991455078125 49.019680023193359, 20.209991455078125 49.0196418762207, 20.210239410400391 49.01959228515625, 20.210903167724609 49.019783020019531, 20.211160659790039 49.019775390625, 20.212181091308594 49.019203186035156, 20.212673187255859 49.018867492675781, 20.213092803955078 49.018711090087891, 20.213403701782227 49.018436431884766, 20.214015960693359 49.018367767333984, 20.214422225952148 49.018119812011719, 20.214916229248047 49.017974853515625, 20.215120315551758 49.017845153808594, 20.215312957763672 49.017494201660156, 20.215700149536133 49.017292022705078, 20.216020584106445 49.017219543457031, 20.216493606567383 49.0172119140625, 20.217620849609375 49.0168342590332, 20.218210220336914 49.016803741455078, 20.218852996826172 49.016750335693359, 20.219228744506836 49.016677856445312, 20.21978759765625 49.016361236572266, 20.22039794921875 49.0161018371582, 20.220977783203125 49.016059875488281, 20.221773147583008 49.016136169433594, 20.222995758056641 49.016483306884766, 20.223520278930664 49.016551971435547, 20.224067687988281 49.016536712646484, 20.224443435668945 49.016559600830078, 20.224786758422852 49.016487121582031, 20.224979400634766 49.016410827636719)"
442943508,,track,,,"LINESTRING (20.239519119262695 49.024997711181641, 20.239299774169922 49.024803161621094, 20.2392520904541 49.024696350097656, 20.239259719848633 49.024608612060547, 20.2392635345459 49.024562835693359, 20.239336013793945 49.024379730224609)"
442943509,,service,,,"LINESTRING (20.2524471282959 49.024227142333984, 20.252613067626953 49.024051666259766, 20.252311706542969 49.02362060546875, 20.251127243041992 49.023036956787109, 20.250637054443359 49.023136138916016, 20.250026702880859 49.023288726806641, 20.249929428100586 49.023296356201172, 20.249685287475586 49.023323059082031, 20.249387741088867 49.023323059082031, 20.247480392456055 49.0231819152832, 20.24671745300293 49.0232048034668, 20.244922637939453 49.023365020751953, 20.244729995727539 49.023410797119141, 20.244630813598633 49.0234375, 20.24409294128418 49.023731231689453, 20.243356704711914 49.024169921875, 20.242725372314453 49.024410247802734, 20.240293502807617 49.024856567382812, 20.239519119262695 49.024997711181641, 20.239376068115234 49.0250244140625, 20.23902702331543 49.024990081787109, 20.238323211669922 49.024993896484375, 20.237953186035156 49.0250244140625, 20.236043930053711 49.0247802734375, 20.23577880859375 49.024623870849609, 20.235099792480469 49.024204254150391, 20.234767913818359 49.024066925048828, 20.234279632568359 49.023838043212891, 20.23298454284668 49.023490905761719, 20.232667922973633 49.023475646972656, 20.232292175292969 49.023475646972656, 20.23164176940918 49.023307800292969, 20.230747222900391 49.023136138916016, 20.229995727539062 49.0228271484375, 20.229936599731445 49.022533416748047, 20.229972839355469 49.022480010986328, 20.230033874511719 49.022392272949219, 20.230575561523438 49.022235870361328, 20.231063842773438 49.022216796875, 20.232582092285156 49.022781372070312, 20.2335262298584 49.023120880126953, 20.234512329101562 49.023525238037109, 20.235763549804688 49.023876190185547, 20.237371444702148 49.024211883544922, 20.239336013793945 49.024379730224609, 20.23954963684082 49.024398803710938, 20.241247177124023 49.023044586181641, 20.24146842956543 49.022994995117188, 20.241525650024414 49.022945404052734, 20.241472244262695 49.022891998291016, 20.241369247436523 49.022876739501953, 20.241291046142578 49.022907257080078, 20.241247177124023 49.023044586181641)"
442943512,,track,,,"LINESTRING (20.228193283081055 49.021675109863281, 20.227760314941406 49.021743774414062, 20.227636337280273 49.021762847900391, 20.2270565032959 49.021766662597656, 20.225900650024414 49.021663665771484, 20.225154876708984 49.021339416503906, 20.224653244018555 49.021015167236328, 20.22252082824707 49.020214080810547)"
442946901,,service,,,"LINESTRING (20.234279632568359 49.023838043212891, 20.234333038330078 49.023765563964844, 20.234512329101562 49.023525238037109)"
442946903,,service,,,"LINESTRING (20.244295120239258 49.022144317626953, 20.244327545166016 49.022968292236328, 20.244476318359375 49.023212432861328, 20.244562149047852 49.023277282714844, 20.244729995727539 49.023410797119141)"
442951846,,service,,,"LINESTRING (20.251857757568359 49.024063110351562, 20.251998901367188 49.023956298828125)"
442951851,,track,,,"LINESTRING (20.255044937133789 49.022281646728516, 20.255083084106445 49.022159576416016, 20.254968643188477 49.022006988525391)"
442951854,,service,,,"LINESTRING (20.259128570556641 49.027976989746094, 20.259172439575195 49.0280876159668, 20.259119033813477 49.028156280517578, 20.2590274810791 49.028202056884766)"
442951855,,service,,,"LINESTRING (20.259119033813477 49.028156280517578, 20.25922966003418 49.028182983398438, 20.25932502746582 49.028251647949219, 20.259634017944336 49.0283317565918)"
442953730,,motorway,yes,2,"LINESTRING (20.162387847900391 49.067340850830078, 20.161531448364258 49.067295074462891, 20.160745620727539 49.067253112792969)"
442953731,,motorway,yes,2,"LINESTRING (20.160863876342773 49.067108154296875, 20.161832809448242 49.067173004150391, 20.16278076171875 49.067226409912109)"
442953733,,track,,,"LINESTRING (20.164022445678711 49.066555023193359, 20.163557052612305 49.066555023193359, 20.163125991821289 49.066558837890625, 20.162746429443359 49.066562652587891, 20.162410736083984 49.066619873046875, 20.161808013916016 49.066734313964844, 20.16082763671875 49.066940307617188, 20.159982681274414 49.067218780517578, 20.159358978271484 49.067455291748047, 20.158975601196289 49.067573547363281, 20.158363342285156 49.067707061767578, 20.157625198364258 49.067928314208984, 20.156560897827148 49.068218231201172, 20.156314849853516 49.068367004394531)"
442953734,,track,,,"LINESTRING (20.141496658325195 49.071170806884766, 20.141403198242188 49.071052551269531, 20.141315460205078 49.070865631103516, 20.14129638671875 49.070724487304688, 20.141342163085938 49.070404052734375, 20.141469955444336 49.070144653320312, 20.141746520996094 49.069889068603516, 20.142091751098633 49.069622039794922, 20.142295837402344 49.069408416748047, 20.1423282623291 49.069332122802734, 20.142282485961914 49.069278717041016, 20.142169952392578 49.06927490234375, 20.141803741455078 49.069561004638672, 20.141603469848633 49.069686889648438, 20.14128303527832 49.069908142089844, 20.1411190032959 49.069950103759766, 20.140928268432617 49.069938659667969, 20.140111923217773 49.069839477539062)"
442953735,,service,,,"LINESTRING (20.147512435913086 49.073982238769531, 20.147434234619141 49.0737190246582)"
442953736,,track,,,"LINESTRING (20.163890838623047 49.066757202148438, 20.163785934448242 49.066650390625, 20.163652420043945 49.066577911376953, 20.163557052612305 49.066555023193359)"
442953737,,track,,,"LINESTRING (20.146949768066406 49.072174072265625, 20.147485733032227 49.072284698486328, 20.148332595825195 49.072517395019531, 20.149099349975586 49.072559356689453, 20.149492263793945 49.072635650634766)"
442953738,,track,,,"LINESTRING (20.157625198364258 49.067928314208984, 20.157636642456055 49.068183898925781, 20.157510757446289 49.06866455078125, 20.157360076904297 49.069007873535156, 20.157236099243164 49.069149017333984, 20.156820297241211 49.069389343261719)"
442953739,,track,,,"LINESTRING (20.144121170043945 49.071334838867188, 20.1451416015625 49.071147918701172, 20.146318435668945 49.070877075195312, 20.147382736206055 49.070510864257812, 20.14756965637207 49.070472717285156, 20.1476993560791 49.070507049560547)"
442953740,,track,,,"LINESTRING (20.142942428588867 49.071708679199219, 20.143070220947266 49.071807861328125, 20.143293380737305 49.071872711181641, 20.143795013427734 49.0719108581543, 20.144826889038086 49.071880340576172, 20.145532608032227 49.071914672851562, 20.146154403686523 49.071983337402344, 20.146949768066406 49.072174072265625)"
444244721,,track,,,"LINESTRING (20.165016174316406 49.0853157043457, 20.165107727050781 49.085205078125, 20.166234970092773 49.083816528320312, 20.166421890258789 49.083660125732422, 20.166652679443359 49.083492279052734, 20.167945861816406 49.082366943359375, 20.169094085693359 49.081539154052734, 20.170801162719727 49.0806999206543, 20.172012329101562 49.080257415771484, 20.172710418701172 49.080131530761719)"
444244722,,unclassified,,,"LINESTRING (20.142551422119141 49.093173980712891, 20.142744064331055 49.093292236328125, 20.142852783203125 49.093318939208984, 20.142963409423828 49.093311309814453, 20.143041610717773 49.093257904052734, 20.14314079284668 49.093177795410156, 20.143278121948242 49.093063354492188, 20.143301010131836 49.092998504638672, 20.143241882324219 49.092868804931641, 20.143108367919922 49.092704772949219, 20.142990112304688 49.092643737792969)"
444244723,,track,,,"LINESTRING (20.165107727050781 49.085205078125, 20.165218353271484 49.08514404296875, 20.165306091308594 49.085121154785156, 20.165750503540039 49.08514404296875, 20.166013717651367 49.085166931152344, 20.1662654876709 49.085174560546875, 20.166576385498047 49.085136413574219, 20.167949676513672 49.08489990234375, 20.168615341186523 49.084922790527344, 20.169160842895508 49.084892272949219, 20.169513702392578 49.084938049316406, 20.170206069946289 49.085018157958984, 20.170583724975586 49.08502197265625)"
444244724,,track,,,"LINESTRING (20.1777286529541 49.0876579284668, 20.177610397338867 49.087799072265625, 20.177452087402344 49.08795166015625, 20.177398681640625 49.088085174560547, 20.177385330200195 49.088344573974609, 20.177433013916016 49.0888557434082, 20.177450180053711 49.089389801025391, 20.177549362182617 49.089767456054688, 20.177650451660156 49.089927673339844, 20.177701950073242 49.090015411376953, 20.177677154541016 49.090095520019531, 20.177478790283203 49.090385437011719, 20.177318572998047 49.09051513671875)"
444244725,,track,,,"LINESTRING (20.180263519287109 49.078182220458984, 20.180244445800781 49.078254699707031, 20.180171966552734 49.078315734863281, 20.179584503173828 49.078453063964844, 20.179265975952148 49.078586578369141, 20.179109573364258 49.078681945800781, 20.178375244140625 49.0793571472168, 20.178098678588867 49.079692840576172, 20.177833557128906 49.079914093017578, 20.17725944519043 49.0803108215332, 20.176942825317383 49.08056640625, 20.176626205444336 49.080753326416016, 20.17633056640625 49.080879211425781, 20.17619514465332 49.080982208251953, 20.17607307434082 49.081222534179688, 20.175973892211914 49.081333160400391, 20.175966262817383 49.081417083740234)"
444244726,,track,,,"LINESTRING (20.175966262817383 49.081417083740234, 20.176494598388672 49.082687377929688, 20.176645278930664 49.083393096923828, 20.177070617675781 49.084369659423828, 20.177139282226562 49.084609985351562, 20.177238464355469 49.0848503112793, 20.177225112915039 49.084934234619141, 20.177213668823242 49.085224151611328, 20.17723274230957 49.085529327392578, 20.177213668823242 49.085601806640625, 20.177167892456055 49.085765838623047, 20.177165985107422 49.085834503173828, 20.177253723144531 49.085922241210938, 20.177391052246094 49.086055755615234, 20.177457809448242 49.086200714111328, 20.177558898925781 49.086662292480469, 20.177597045898438 49.086872100830078, 20.177776336669922 49.087314605712891, 20.177789688110352 49.087471008300781, 20.1777286529541 49.0876579284668)"
444244727,,track,,,"LINESTRING (20.177518844604492 49.090530395507812, 20.177478790283203 49.090385437011719)"
444244728,,track,,,"LINESTRING (20.149782180786133 49.093635559082031, 20.1500301361084 49.093650817871094, 20.150171279907227 49.09368896484375, 20.150230407714844 49.093757629394531, 20.15028190612793 49.093902587890625, 20.150300979614258 49.094036102294922, 20.150209426879883 49.094398498535156, 20.150125503540039 49.094627380371094, 20.1500186920166 49.094974517822266, 20.1499080657959 49.0953254699707, 20.149866104125977 49.095588684082031, 20.149772644042969 49.095798492431641, 20.149578094482422 49.0960693359375, 20.149505615234375 49.096340179443359, 20.149312973022461 49.09661865234375, 20.149303436279297 49.096752166748047, 20.149345397949219 49.096931457519531, 20.149356842041016 49.097030639648438, 20.149330139160156 49.097148895263672, 20.148988723754883 49.097549438476562, 20.148868560791016 49.097770690917969, 20.148857116699219 49.097896575927734, 20.148935317993164 49.098167419433594)"
444244729,,track,,,"LINESTRING (20.162174224853516 49.094673156738281, 20.161956787109375 49.095127105712891, 20.161888122558594 49.095458984375, 20.161849975585938 49.0958137512207, 20.161811828613281 49.095932006835938, 20.161270141601562 49.096401214599609, 20.160560607910156 49.097263336181641, 20.159967422485352 49.09771728515625, 20.159646987915039 49.097812652587891, 20.159421920776367 49.097896575927734, 20.158870697021484 49.097927093505859, 20.158323287963867 49.098049163818359, 20.157705307006836 49.098300933837891, 20.157514572143555 49.098419189453125, 20.157241821289062 49.098464965820312, 20.157150268554688 49.098438262939453, 20.15709114074707 49.098423004150391, 20.156957626342773 49.098320007324219, 20.157041549682617 49.098178863525391, 20.157051086425781 49.098052978515625, 20.156970977783203 49.097900390625, 20.156877517700195 49.097843170166016, 20.156654357910156 49.097785949707031, 20.156606674194336 49.097587585449219, 20.156534194946289 49.0975227355957, 20.156112670898438 49.0973014831543, 20.155855178833008 49.097248077392578, 20.15574836730957 49.097129821777344, 20.155675888061523 49.096965789794922, 20.155735015869141 49.096870422363281, 20.155994415283203 49.096649169921875, 20.156211853027344 49.095947265625, 20.156461715698242 49.095508575439453, 20.156661987304688 49.095268249511719, 20.156684875488281 49.095054626464844, 20.156600952148438 49.094924926757812, 20.156497955322266 49.094779968261719, 20.156383514404297 49.0946159362793, 20.1563720703125 49.094436645507812, 20.1564884185791 49.094062805175781, 20.156482696533203 49.093425750732422)"
444244730,,track,,,"LINESTRING (20.177225112915039 49.084934234619141, 20.177135467529297 49.084980010986328, 20.17695426940918 49.084995269775391, 20.176609039306641 49.085006713867188, 20.176261901855469 49.085029602050781, 20.176042556762695 49.085033416748047, 20.175809860229492 49.085006713867188, 20.175594329833984 49.084995269775391, 20.175416946411133 49.085006713867188, 20.174983978271484 49.085098266601562, 20.174394607543945 49.085155487060547, 20.174036026000977 49.085189819335938, 20.173778533935547 49.085186004638672, 20.173398971557617 49.085186004638672, 20.173284530639648 49.085224151611328, 20.17310905456543 49.0853385925293, 20.17296028137207 49.085517883300781, 20.17286491394043 49.085563659667969, 20.172744750976562 49.085563659667969, 20.172603607177734 49.085567474365234, 20.172370910644531 49.085567474365234, 20.172185897827148 49.085590362548828, 20.172025680541992 49.085659027099609, 20.171844482421875 49.085792541503906, 20.171562194824219 49.086109161376953, 20.17133903503418 49.086254119873047, 20.170459747314453 49.086723327636719, 20.17021369934082 49.086826324462891, 20.169586181640625 49.087135314941406, 20.1688232421875 49.087574005126953, 20.168544769287109 49.087718963623047, 20.168148040771484 49.087867736816406, 20.167745590209961 49.088085174560547, 20.167289733886719 49.088443756103516, 20.166952133178711 49.088962554931641, 20.166543960571289 49.089591979980469, 20.166049957275391 49.090087890625, 20.165660858154297 49.090412139892578, 20.165500640869141 49.090671539306641, 20.165210723876953 49.091022491455078, 20.16473388671875 49.091522216796875, 20.164291381835938 49.091884613037109, 20.163595199584961 49.092250823974609, 20.163434982299805 49.092437744140625, 20.16259765625 49.093509674072266, 20.162485122680664 49.09375, 20.162376403808594 49.093917846679688, 20.162094116210938 49.094223022460938, 20.162075042724609 49.0943489074707, 20.162172317504883 49.094551086425781, 20.162174224853516 49.094673156738281)"
444244731,,track,,,"LINESTRING (20.143301010131836 49.092998504638672, 20.143405914306641 49.0927734375, 20.143518447875977 49.0926399230957, 20.143684387207031 49.092567443847656, 20.143905639648438 49.092521667480469, 20.144130706787109 49.0925178527832, 20.144275665283203 49.092529296875, 20.144540786743164 49.092582702636719, 20.144733428955078 49.092605590820312, 20.145101547241211 49.092597961425781, 20.145326614379883 49.092609405517578, 20.145536422729492 49.092681884765625, 20.145803451538086 49.092853546142578, 20.1460018157959 49.092903137207031, 20.146173477172852 49.092880249023438, 20.146312713623047 49.092830657958984, 20.146589279174805 49.092727661132812, 20.146839141845703 49.092735290527344, 20.146951675415039 49.092781066894531, 20.147123336791992 49.092948913574219, 20.147216796875 49.093135833740234, 20.147365570068359 49.093425750732422, 20.147500991821289 49.093544006347656, 20.1476993560791 49.093601226806641, 20.14866828918457 49.0936393737793, 20.149782180786133 49.093635559082031, 20.149913787841797 49.093612670898438, 20.150217056274414 49.093482971191406, 20.150985717773438 49.0931510925293, 20.151308059692383 49.09307861328125, 20.151544570922852 49.093021392822266, 20.151718139648438 49.092918395996094, 20.151870727539062 49.092781066894531, 20.15217399597168 49.0924186706543, 20.152359008789062 49.092079162597656, 20.152477264404297 49.091770172119141, 20.1527156829834 49.091457366943359, 20.154155731201172 49.089893341064453, 20.154439926147461 49.089683532714844, 20.154838562011719 49.089447021484375, 20.155082702636719 49.089302062988281, 20.155492782592773 49.089252471923828, 20.155723571777344 49.089210510253906, 20.156806945800781 49.088748931884766, 20.157337188720703 49.088455200195312, 20.158384323120117 49.08807373046875, 20.158914566040039 49.087818145751953, 20.159671783447266 49.087299346923828, 20.160444259643555 49.086929321289062, 20.161500930786133 49.086410522460938, 20.162269592285156 49.086158752441406, 20.163021087646484 49.085979461669922, 20.163726806640625 49.085739135742188, 20.164155960083008 49.085647583007812, 20.164525985717773 49.085567474365234, 20.164798736572266 49.085456848144531, 20.165016174316406 49.0853157043457)"
444244732,,track,,,"LINESTRING (20.1500186920166 49.094974517822266, 20.148977279663086 49.095462799072266, 20.148591995239258 49.095657348632812, 20.148403167724609 49.095890045166016, 20.147626876831055 49.096427917480469, 20.147518157958984 49.096576690673828, 20.147260665893555 49.096809387207031, 20.1469783782959 49.097267150878906)"
444244733,,track,,,"LINESTRING (20.150320053100586 49.09716796875, 20.150243759155273 49.097640991210938, 20.150119781494141 49.097831726074219, 20.149885177612305 49.098018646240234, 20.14971923828125 49.098152160644531, 20.149456024169922 49.098251342773438, 20.148935317993164 49.098167419433594, 20.148838043212891 49.098831176757812, 20.148914337158203 49.099140167236328, 20.148977279663086 49.099822998046875)"
444244734,,track,,,"LINESTRING (20.170583724975586 49.08502197265625, 20.170986175537109 49.084987640380859, 20.171438217163086 49.084915161132812, 20.17167854309082 49.084911346435547, 20.172061920166016 49.084945678710938, 20.172555923461914 49.085037231445312, 20.172891616821289 49.085056304931641, 20.173070907592773 49.085121154785156, 20.173284530639648 49.085224151611328)"
444244735,,service,,,"LINESTRING (20.172710418701172 49.080131530761719, 20.173553466796875 49.079765319824219, 20.173831939697266 49.0796012878418, 20.174701690673828 49.079292297363281, 20.175065994262695 49.079105377197266, 20.175334930419922 49.078998565673828, 20.175580978393555 49.078792572021484, 20.175758361816406 49.078666687011719, 20.176109313964844 49.078506469726562, 20.176229476928711 49.078571319580078)"
444308611,,track,,,"LINESTRING (20.121038436889648 49.098209381103516, 20.121442794799805 49.097862243652344, 20.121652603149414 49.097618103027344, 20.121795654296875 49.097377777099609, 20.121871948242188 49.097164154052734, 20.121980667114258 49.0970458984375, 20.122148513793945 49.096958160400391, 20.122568130493164 49.096832275390625, 20.122819900512695 49.096687316894531, 20.122934341430664 49.096591949462891, 20.123199462890625 49.0963134765625, 20.123350143432617 49.096115112304688, 20.123466491699219 49.095756530761719, 20.123586654663086 49.095611572265625, 20.123800277709961 49.095230102539062, 20.124320983886719 49.094558715820312, 20.124780654907227 49.094051361083984)"
444308612,,track,,,"LINESTRING (20.156482696533203 49.093425750732422, 20.156042098999023 49.0937614440918, 20.155555725097656 49.0941162109375, 20.155324935913086 49.094749450683594, 20.154947280883789 49.095260620117188, 20.154483795166016 49.095722198486328, 20.154008865356445 49.096065521240234, 20.153358459472656 49.096622467041016, 20.153139114379883 49.096752166748047, 20.152866363525391 49.096858978271484, 20.152187347412109 49.097377777099609, 20.151939392089844 49.097499847412109, 20.151601791381836 49.097724914550781, 20.151325225830078 49.0982551574707, 20.15095329284668 49.098827362060547, 20.150840759277344 49.098926544189453, 20.15068244934082 49.098953247070312, 20.150373458862305 49.098941802978516)"
444308613,,track,,,"LINESTRING (20.1304931640625 49.0892448425293, 20.130710601806641 49.088958740234375, 20.131147384643555 49.088520050048828, 20.131759643554688 49.088081359863281, 20.132375717163086 49.087692260742188, 20.132987976074219 49.087226867675781, 20.133609771728516 49.0867919921875, 20.133872985839844 49.086513519287109, 20.134040832519531 49.086322784423828, 20.134185791015625 49.086223602294922, 20.134092330932617 49.08636474609375, 20.134105682373047 49.086467742919922, 20.134206771850586 49.086696624755859, 20.134269714355469 49.086845397949219, 20.134250640869141 49.0869140625, 20.133882522583008 49.087245941162109, 20.133827209472656 49.087387084960938, 20.1337833404541 49.087577819824219, 20.133617401123047 49.087810516357422, 20.13328742980957 49.088119506835938, 20.133171081542969 49.088329315185547)"
444308617,,track,,,"LINESTRING (20.149885177612305 49.098018646240234, 20.149856567382812 49.097694396972656, 20.149749755859375 49.097370147705078)"
444308618,,track,,,"LINESTRING (20.125837326049805 49.100799560546875, 20.126298904418945 49.100406646728516, 20.126588821411133 49.100002288818359, 20.126808166503906 49.099754333496094, 20.127275466918945 49.098773956298828, 20.127468109130859 49.098613739013672, 20.12774658203125 49.0985221862793, 20.128074645996094 49.098457336425781, 20.128395080566406 49.098285675048828, 20.128829956054688 49.098079681396484, 20.129108428955078 49.097976684570312, 20.129356384277344 49.097805023193359, 20.129480361938477 49.097629547119141, 20.129592895507812 49.097389221191406, 20.129741668701172 49.097286224365234, 20.129972457885742 49.097049713134766, 20.130111694335938 49.096866607666016, 20.130256652832031 49.096744537353516, 20.130771636962891 49.096481323242188, 20.130992889404297 49.096347808837891, 20.131137847900391 49.096332550048828, 20.131378173828125 49.096282958984375, 20.131549835205078 49.096126556396484, 20.132026672363281 49.095573425292969, 20.13421630859375 49.093746185302734, 20.134725570678711 49.093353271484375, 20.135391235351562 49.093009948730469, 20.13575553894043 49.0927848815918, 20.1363468170166 49.092323303222656, 20.136318206787109 49.092075347900391, 20.136350631713867 49.092002868652344)"
