Id, Rail Type, Bridge, Geometry
302291562,rail,,"LINESTRING (17.333019256591797 49.595127105712891, 17.332225799560547 49.595672607421875, 17.331892013549805 49.595909118652344, 17.331615447998047 49.596088409423828, 17.331411361694336 49.596214294433594, 17.331138610839844 49.596370697021484, 17.330909729003906 49.596492767333984, 17.330654144287109 49.596614837646484, 17.330373764038086 49.596736907958984, 17.330087661743164 49.596851348876953, 17.329813003540039 49.596954345703125, 17.329486846923828 49.597064971923828, 17.329141616821289 49.597164154052734, 17.328752517700195 49.597263336181641, 17.32844352722168 49.597335815429688, 17.327896118164062 49.59747314453125, 17.32731819152832 49.597614288330078, 17.327140808105469 49.597660064697266, 17.324504852294922 49.598308563232422, 17.322776794433594 49.598731994628906, 17.322526931762695 49.598793029785156, 17.320348739624023 49.599330902099609, 17.317773818969727 49.5999641418457, 17.315481185913086 49.600528717041016, 17.313896179199219 49.600917816162109, 17.311349868774414 49.601543426513672, 17.308694839477539 49.602195739746094, 17.304594039916992 49.603202819824219, 17.303604125976562 49.603446960449219, 17.302387237548828 49.6037483215332, 17.301326751708984 49.604007720947266, 17.30096435546875 49.604087829589844, 17.30067253112793 49.604148864746094, 17.300363540649414 49.604202270507812, 17.299943923950195 49.604270935058594, 17.299356460571289 49.604343414306641, 17.297782897949219 49.604530334472656, 17.297147750854492 49.604606628417969)"
302291563,disused,,"LINESTRING (17.228296279907227 49.606876373291016, 17.228401184082031 49.606796264648438, 17.228534698486328 49.606704711914062, 17.228734970092773 49.606601715087891)"
302291564,rail,,"LINESTRING (17.286247253417969 49.578319549560547, 17.286773681640625 49.578521728515625, 17.287172317504883 49.578662872314453, 17.287511825561523 49.578765869140625)"
302291566,disused,,"LINESTRING (17.227855682373047 49.607566833496094, 17.227792739868164 49.607765197753906, 17.227720260620117 49.607917785644531, 17.227653503417969 49.608055114746094, 17.227575302124023 49.6081657409668)"
302291567,rail,,"LINESTRING (17.226753234863281 49.616329193115234, 17.226980209350586 49.615940093994141, 17.227268218994141 49.615436553955078, 17.228193283081055 49.613834381103516, 17.228361129760742 49.613544464111328, 17.228733062744141 49.612899780273438)"
302291568,rail,,"LINESTRING (17.226640701293945 49.616691589355469, 17.226753234863281 49.616329193115234, 17.226831436157227 49.616073608398438, 17.226892471313477 49.615909576416016, 17.227474212646484 49.614894866943359)"
302291570,rail,,"LINESTRING (17.267295837402344 49.587955474853516, 17.267536163330078 49.587932586669922, 17.267732620239258 49.5879020690918, 17.267921447753906 49.587863922119141, 17.268075942993164 49.58782958984375)"
302291571,rail,,"LINESTRING (17.225128173828125 49.615299224853516, 17.225065231323242 49.615501403808594, 17.22504997253418 49.615550994873047, 17.225000381469727 49.615718841552734, 17.224845886230469 49.615982055664062, 17.224525451660156 49.61651611328125)"
302291572,rail,,"LINESTRING (17.205501556396484 49.630252838134766, 17.20561408996582 49.630447387695312, 17.205659866333008 49.630565643310547, 17.205686569213867 49.630683898925781, 17.205699920654297 49.63079833984375, 17.205722808837891 49.630989074707031)"
302291573,rail,,"LINESTRING (17.228981018066406 49.612133026123047, 17.229043960571289 49.611892700195312, 17.229103088378906 49.611679077148438, 17.229179382324219 49.611522674560547, 17.229347229003906 49.611274719238281, 17.229896545410156 49.610500335693359)"
302291574,rail,,"LINESTRING (17.241008758544922 49.595302581787109, 17.240785598754883 49.596225738525391, 17.240726470947266 49.596450805664062, 17.240354537963867 49.597999572753906, 17.240297317504883 49.598175048828125, 17.240161895751953 49.598503112792969)"
302291575,rail,,"LINESTRING (17.2037410736084 49.627708435058594, 17.204341888427734 49.6285400390625, 17.204830169677734 49.629219055175781, 17.204906463623047 49.629325866699219, 17.205137252807617 49.629669189453125, 17.205278396606445 49.62994384765625)"
302291576,rail,,"LINESTRING (17.296958923339844 49.604629516601562, 17.2955322265625 49.604801177978516, 17.293184280395508 49.605079650878906, 17.290727615356445 49.605369567871094, 17.28846549987793 49.605640411376953, 17.287723541259766 49.605728149414062, 17.287162780761719 49.605792999267578, 17.286838531494141 49.6058349609375, 17.286514282226562 49.605869293212891, 17.286273956298828 49.605892181396484, 17.28602409362793 49.605903625488281, 17.285785675048828 49.605911254882812, 17.285556793212891 49.605911254882812, 17.285299301147461 49.605899810791016, 17.285110473632812 49.605892181396484, 17.284912109375 49.605873107910156, 17.284631729125977 49.605838775634766, 17.284427642822266 49.605808258056641, 17.284263610839844 49.605781555175781, 17.284011840820312 49.605731964111328, 17.283744812011719 49.605670928955078, 17.283514022827148 49.605606079101562, 17.283349990844727 49.605556488037109, 17.283161163330078 49.605495452880859, 17.282993316650391 49.605430603027344, 17.28277587890625 49.605342864990234, 17.282533645629883 49.605228424072266, 17.282381057739258 49.605148315429688, 17.282218933105469 49.605060577392578, 17.282045364379883 49.604953765869141, 17.281869888305664 49.604835510253906, 17.281703948974609 49.604717254638672, 17.281545639038086 49.604583740234375, 17.281406402587891 49.604457855224609, 17.281295776367188 49.604335784912109, 17.281181335449219 49.604194641113281, 17.281068801879883 49.604049682617188, 17.280954360961914 49.603878021240234, 17.280786514282227 49.603610992431641, 17.280563354492188 49.603252410888672, 17.280439376831055 49.603057861328125, 17.280338287353516 49.602878570556641, 17.279525756835938 49.601593017578125, 17.278156280517578 49.599395751953125, 17.277683258056641 49.598636627197266, 17.277376174926758 49.598148345947266, 17.277240753173828 49.597927093505859)"
302291578,rail,,"LINESTRING (17.201650619506836 49.637516021728516, 17.201473236083984 49.637767791748047, 17.201385498046875 49.637863159179688, 17.201326370239258 49.637931823730469, 17.200290679931641 49.638984680175781, 17.200178146362305 49.639083862304688, 17.200010299682617 49.639205932617188, 17.199853897094727 49.639301300048828)"
302291579,disused,,"LINESTRING (17.2281494140625 49.60699462890625, 17.228069305419922 49.607082366943359, 17.228010177612305 49.607170104980469, 17.22795295715332 49.607280731201172, 17.2279052734375 49.607383728027344, 17.227855682373047 49.607566833496094, 17.227802276611328 49.607833862304688, 17.227762222290039 49.607997894287109, 17.227701187133789 49.608146667480469)"
303148590,rail,,"LINESTRING (17.139106750488281 49.552810668945312, 17.138626098632812 49.553226470947266)"
303148594,rail,,"LINESTRING (17.139142990112305 49.552646636962891, 17.138811111450195 49.553138732910156)"
303148605,rail,,"LINESTRING (17.137687683105469 49.5557975769043, 17.137847900390625 49.555843353271484, 17.138236999511719 49.555953979492188, 17.1385440826416 49.556007385253906, 17.138849258422852 49.556037902832031, 17.139123916625977 49.556037902832031, 17.139337539672852 49.5560188293457, 17.139595031738281 49.555976867675781, 17.139785766601562 49.555934906005859, 17.140012741088867 49.555866241455078, 17.140224456787109 49.555770874023438, 17.140388488769531 49.555686950683594, 17.1405086517334 49.555610656738281, 17.140588760375977 49.555545806884766, 17.140710830688477 49.555446624755859, 17.141263961791992 49.554836273193359, 17.141380310058594 49.554706573486328, 17.141542434692383 49.554523468017578, 17.141971588134766 49.554050445556641, 17.142177581787109 49.553825378417969, 17.142471313476562 49.553497314453125, 17.143320083618164 49.552555084228516)"
303148611,rail,,"LINESTRING (17.122959136962891 49.550655364990234, 17.123064041137695 49.550655364990234, 17.123292922973633 49.550655364990234, 17.123405456542969 49.5506591796875, 17.123760223388672 49.5506706237793, 17.1240177154541 49.550685882568359, 17.124282836914062 49.550708770751953, 17.124561309814453 49.550746917724609, 17.12486457824707 49.550788879394531, 17.125146865844727 49.550834655761719, 17.125421524047852 49.5508918762207, 17.125743865966797 49.550971984863281, 17.125997543334961 49.5510368347168, 17.126216888427734 49.551105499267578, 17.126440048217773 49.551177978515625, 17.126653671264648 49.551254272460938, 17.126880645751953 49.551342010498047, 17.127220153808594 49.551483154296875, 17.129228591918945 49.552310943603516, 17.131319046020508 49.553169250488281, 17.133167266845703 49.553936004638672, 17.133979797363281 49.554264068603516, 17.134576797485352 49.554512023925781, 17.135595321655273 49.554931640625, 17.135797500610352 49.555015563964844, 17.136423110961914 49.555206298828125, 17.136699676513672 49.555274963378906, 17.136960983276367 49.555316925048828, 17.137210845947266 49.555335998535156, 17.13746452331543 49.555339813232422, 17.137727737426758 49.555324554443359, 17.13792610168457 49.5552978515625, 17.138162612915039 49.555248260498047, 17.138347625732422 49.555194854736328, 17.138530731201172 49.555137634277344, 17.138723373413086 49.555049896240234, 17.138875961303711 49.554965972900391, 17.138952255249023 49.554916381835938, 17.139049530029297 49.554851531982422, 17.139541625976562 49.554347991943359)"
303156201,rail,yes,"LINESTRING (17.245878219604492 49.549709320068359, 17.245824813842773 49.549873352050781)"
303156211,rail,,"LINESTRING (17.245824813842773 49.549873352050781, 17.245689392089844 49.550338745117188, 17.245626449584961 49.550590515136719, 17.245565414428711 49.550853729248047, 17.245500564575195 49.5511474609375, 17.245357513427734 49.551994323730469, 17.245187759399414 49.553054809570312, 17.24500846862793 49.554145812988281, 17.244979858398438 49.554313659667969, 17.24482536315918 49.555263519287109, 17.244619369506836 49.556491851806641, 17.24443244934082 49.557643890380859, 17.244348526000977 49.558189392089844, 17.244281768798828 49.558769226074219, 17.2442684173584 49.558979034423828, 17.244255065917969 49.559177398681641, 17.244255065917969 49.559406280517578, 17.244272232055664 49.559612274169922, 17.244304656982422 49.559852600097656, 17.244352340698242 49.560111999511719, 17.244419097900391 49.560382843017578)"
303156212,rail,,"LINESTRING (17.241506576538086 49.524394989013672, 17.2418212890625 49.5244140625, 17.242103576660156 49.524433135986328, 17.242366790771484 49.524459838867188, 17.242586135864258 49.524486541748047, 17.243127822875977 49.524559020996094, 17.24339485168457 49.524600982666016, 17.243762969970703 49.524665832519531, 17.244041442871094 49.524723052978516, 17.244388580322266 49.524803161621094, 17.244699478149414 49.524887084960938, 17.245021820068359 49.524982452392578, 17.245351791381836 49.525089263916016, 17.245687484741211 49.525215148925781, 17.245946884155273 49.525321960449219, 17.246349334716797 49.525505065917969, 17.24662971496582 49.525650024414062, 17.246950149536133 49.525821685791016, 17.247276306152344 49.526023864746094, 17.247550964355469 49.526210784912109, 17.247819900512695 49.526412963867188, 17.247978210449219 49.526542663574219, 17.248191833496094 49.5267333984375, 17.248371124267578 49.526897430419922, 17.248546600341797 49.527084350585938, 17.248661041259766 49.5272102355957, 17.248800277709961 49.527374267578125, 17.248912811279297 49.527538299560547, 17.249120712280273 49.527912139892578)"
303156217,rail,,"LINESTRING (17.242069244384766 49.524467468261719, 17.242372512817383 49.524528503417969, 17.242612838745117 49.524578094482422, 17.242900848388672 49.524620056152344, 17.243009567260742 49.524631500244141, 17.243339538574219 49.524681091308594, 17.243680953979492 49.524738311767578, 17.243995666503906 49.524806976318359, 17.244356155395508 49.524894714355469, 17.244649887084961 49.524982452392578, 17.2449951171875 49.52508544921875, 17.245275497436523 49.525184631347656, 17.2456111907959 49.525310516357422, 17.245880126953125 49.525413513183594, 17.246274948120117 49.525585174560547, 17.246564865112305 49.525726318359375, 17.246829986572266 49.525875091552734, 17.247158050537109 49.526069641113281, 17.247453689575195 49.526271820068359, 17.247732162475586 49.5264778137207, 17.247892379760742 49.526607513427734, 17.248079299926758 49.526775360107422, 17.248264312744141 49.526950836181641, 17.248432159423828 49.527126312255859, 17.248544692993164 49.527252197265625, 17.248680114746094 49.527412414550781, 17.248811721801758 49.527584075927734, 17.248937606811523 49.527759552001953, 17.249042510986328 49.527896881103516, 17.249170303344727 49.528038024902344, 17.249338150024414 49.528221130371094)"
303157148,rail,,"LINESTRING (17.140964508056641 49.640102386474609, 17.141151428222656 49.640083312988281, 17.141439437866211 49.640041351318359, 17.141687393188477 49.639991760253906, 17.14192008972168 49.639930725097656, 17.142129898071289 49.639865875244141, 17.142356872558594 49.6397705078125, 17.14263916015625 49.639625549316406, 17.145040512084961 49.638248443603516, 17.14532470703125 49.638080596923828, 17.145633697509766 49.637863159179688)"
303157149,rail,yes,"LINESTRING (17.182802200317383 49.6384162902832, 17.182727813720703 49.638412475585938)"
303157150,rail,yes,"LINESTRING (17.18548583984375 49.638477325439453, 17.185352325439453 49.638473510742188)"
303157151,rail,,"LINESTRING (17.185352325439453 49.638473510742188, 17.184871673583984 49.638458251953125, 17.183864593505859 49.6384391784668, 17.182802200317383 49.6384162902832)"
303157152,rail,,"LINESTRING (17.182727813720703 49.638412475585938, 17.1820068359375 49.638401031494141, 17.181905746459961 49.638397216796875, 17.181816101074219 49.638397216796875, 17.181734085083008 49.638393402099609, 17.18157958984375 49.638389587402344, 17.181364059448242 49.638385772705078, 17.180814743041992 49.638374328613281, 17.180255889892578 49.63836669921875, 17.179655075073242 49.638351440429688, 17.179227828979492 49.638347625732422, 17.178806304931641 49.638347625732422, 17.178417205810547 49.638362884521484, 17.178251266479492 49.638370513916016, 17.177963256835938 49.638381958007812, 17.17767333984375 49.638401031494141, 17.177558898925781 49.638408660888672, 17.177347183227539 49.638427734375, 17.177045822143555 49.638454437255859, 17.176727294921875 49.63848876953125, 17.176359176635742 49.6385383605957, 17.176048278808594 49.638576507568359, 17.176025390625 49.638584136962891, 17.175727844238281 49.638626098632812, 17.175579071044922 49.638648986816406, 17.175468444824219 49.638668060302734, 17.175058364868164 49.638729095458984, 17.173954010009766 49.638900756835938, 17.172687530517578 49.639095306396484, 17.169389724731445 49.639598846435547, 17.168735504150391 49.639705657958984, 17.168123245239258 49.639785766601562, 17.16778564453125 49.639820098876953, 17.167442321777344 49.639842987060547, 17.167184829711914 49.639854431152344, 17.166837692260742 49.639862060546875, 17.166450500488281 49.639862060546875, 17.166170120239258 49.639850616455078, 17.165870666503906 49.639835357666016, 17.165496826171875 49.639804840087891, 17.1651668548584 49.639766693115234, 17.164766311645508 49.639713287353516, 17.163356781005859 49.639511108398438, 17.161941528320312 49.639308929443359, 17.161262512207031 49.639209747314453, 17.158660888671875 49.638839721679688, 17.156482696533203 49.638523101806641, 17.153860092163086 49.638145446777344, 17.152328491210938 49.6379280090332, 17.150764465332031 49.637702941894531, 17.148551940917969 49.637386322021484)"
303157153,rail,,"LINESTRING (17.144962310791016 49.638206481933594, 17.144586563110352 49.638359069824219, 17.144380569458008 49.638465881347656, 17.143144607543945 49.639179229736328, 17.142477035522461 49.639560699462891, 17.142253875732422 49.639678955078125, 17.141819000244141 49.639873504638672)"
307061598,platform,,"LINEARRING (17.264917373657227 49.596111297607422, 17.265419006347656 49.595973968505859, 17.265411376953125 49.595962524414062, 17.264965057373047 49.596084594726562, 17.264909744262695 49.596099853515625, 17.264917373657227 49.596111297607422)"
307061599,platform,,"LINEARRING (17.265457153320312 49.596035003662109, 17.265451431274414 49.596027374267578, 17.264955520629883 49.596160888671875, 17.264963150024414 49.596172332763672, 17.265457153320312 49.596035003662109)"
326538811,rail,,"LINESTRING (17.271266937255859 49.581100463867188, 17.27155876159668 49.581386566162109, 17.271759033203125 49.581569671630859, 17.271938323974609 49.581729888916016, 17.272083282470703 49.58184814453125, 17.272304534912109 49.5820198059082, 17.272514343261719 49.582168579101562, 17.272729873657227 49.582313537597656, 17.272926330566406 49.582435607910156, 17.273115158081055 49.582546234130859, 17.273185729980469 49.582588195800781, 17.273334503173828 49.582668304443359, 17.273609161376953 49.582809448242188, 17.273904800415039 49.58294677734375, 17.274101257324219 49.583030700683594, 17.274328231811523 49.5831184387207, 17.274417877197266 49.583148956298828, 17.274557113647461 49.583194732666016, 17.274738311767578 49.5832405090332, 17.274957656860352 49.583290100097656, 17.275201797485352 49.583332061767578)"
326538812,rail,,"LINESTRING (17.27534294128418 49.583351135253906, 17.275468826293945 49.5833625793457, 17.275653839111328 49.583377838134766, 17.275827407836914 49.583381652832031, 17.276073455810547 49.5833854675293, 17.276334762573242 49.583377838134766, 17.276819229125977 49.583366394042969, 17.27705192565918 49.5833625793457, 17.277267456054688 49.5833625793457, 17.277500152587891 49.583370208740234, 17.277740478515625 49.583389282226562, 17.277975082397461 49.583415985107422, 17.278205871582031 49.583457946777344, 17.278484344482422 49.583526611328125, 17.278785705566406 49.5836181640625, 17.279003143310547 49.583698272705078, 17.279214859008789 49.583793640136719, 17.279420852661133 49.583904266357422, 17.279598236083984 49.584014892578125, 17.279745101928711 49.584125518798828, 17.279876708984375 49.584232330322266, 17.280000686645508 49.584346771240234, 17.280092239379883 49.584445953369141, 17.280181884765625 49.584560394287109, 17.28028678894043 49.5847053527832, 17.280370712280273 49.5848503112793, 17.280437469482422 49.585006713867188, 17.280490875244141 49.585186004638672, 17.280513763427734 49.585296630859375, 17.280527114868164 49.585422515869141, 17.280536651611328 49.585651397705078, 17.280454635620117 49.586410522460938)"
326538813,rail,,"LINESTRING (17.24017333984375 49.524234771728516, 17.241098403930664 49.524349212646484, 17.241506576538086 49.524394989013672, 17.242069244384766 49.524467468261719, 17.242534637451172 49.5245246887207, 17.243066787719727 49.524593353271484, 17.243352890014648 49.524639129638672, 17.243707656860352 49.524700164794922, 17.244029998779297 49.5247688293457, 17.244394302368164 49.524856567382812, 17.244670867919922 49.524929046630859, 17.245002746582031 49.525028228759766, 17.245332717895508 49.5251350402832, 17.245658874511719 49.5252571105957, 17.245908737182617 49.525363922119141, 17.246303558349609 49.525543212890625, 17.246593475341797 49.525688171386719, 17.246915817260742 49.525863647460938, 17.247226715087891 49.526050567626953, 17.247509002685547 49.5262451171875, 17.247779846191406 49.526454925537109, 17.247934341430664 49.526580810546875, 17.248128890991211 49.526752471923828, 17.248313903808594 49.526924133300781, 17.24848747253418 49.527107238769531, 17.248601913452148 49.5272331237793, 17.248725891113281 49.527385711669922, 17.24885368347168 49.527553558349609, 17.249120712280273 49.527912139892578, 17.249338150024414 49.528221130371094, 17.249544143676758 49.528499603271484, 17.249691009521484 49.528705596923828, 17.249813079833984 49.528900146484375, 17.249881744384766 49.529033660888672)"
326538814,rail,,"LINESTRING (17.250146865844727 49.530349731445312, 17.250236511230469 49.531520843505859, 17.250308990478516 49.532558441162109, 17.250377655029297 49.533496856689453)"
326541692,rail,,"LINESTRING (17.276910781860352 49.597362518310547, 17.276872634887695 49.597270965576172, 17.276851654052734 49.597175598144531, 17.276819229125977 49.597023010253906, 17.27680778503418 49.596885681152344, 17.276813507080078 49.596775054931641, 17.276824951171875 49.596660614013672, 17.276845932006836 49.596542358398438, 17.276901245117188 49.596355438232422, 17.277090072631836 49.595947265625)"
326541710,rail,,"LINESTRING (17.277240753173828 49.597927093505859, 17.27711296081543 49.597721099853516, 17.277107238769531 49.597713470458984, 17.277101516723633 49.597702026367188, 17.27699089050293 49.5975227355957, 17.276910781860352 49.597362518310547)"
326541715,rail,,"LINESTRING (17.393966674804688 49.611656188964844, 17.393774032592773 49.611328125, 17.393600463867188 49.611064910888672, 17.393451690673828 49.610877990722656, 17.393232345581055 49.610633850097656, 17.392986297607422 49.610401153564453, 17.392656326293945 49.610130310058594, 17.392246246337891 49.609821319580078, 17.390453338623047 49.608554840087891, 17.389020919799805 49.607547760009766, 17.386762619018555 49.605964660644531, 17.3865909576416 49.605854034423828, 17.386354446411133 49.605712890625, 17.386026382446289 49.60552978515625, 17.385612487792969 49.6053352355957, 17.385278701782227 49.605194091796875, 17.384870529174805 49.60504150390625, 17.384429931640625 49.604900360107422, 17.384025573730469 49.604793548583984, 17.383516311645508 49.60467529296875, 17.382959365844727 49.604568481445312)"
326716656,rail,,"LINESTRING (17.276149749755859 49.60443115234375, 17.276206970214844 49.604831695556641, 17.276287078857422 49.605377197265625, 17.2763671875 49.605937957763672, 17.276449203491211 49.606510162353516, 17.27653694152832 49.6070442199707, 17.276695251464844 49.608158111572266, 17.276865005493164 49.609321594238281, 17.276973724365234 49.610092163085938, 17.277080535888672 49.610794067382812)"
326716659,rail,,"LINESTRING (17.277015686035156 49.595954895019531, 17.276870727539062 49.596275329589844, 17.276699066162109 49.596649169921875, 17.276651382446289 49.596771240234375, 17.276561737060547 49.597038269042969, 17.276470184326172 49.597454071044922, 17.276451110839844 49.597702026367188, 17.276453018188477 49.597873687744141, 17.276447296142578 49.598163604736328, 17.276437759399414 49.598354339599609, 17.276416778564453 49.598526000976562, 17.276193618774414 49.600227355957031, 17.276092529296875 49.600971221923828, 17.276044845581055 49.601341247558594, 17.276016235351562 49.601692199707031, 17.275985717773438 49.6023063659668, 17.275989532470703 49.602725982666016, 17.276008605957031 49.60321044921875, 17.276041030883789 49.603618621826172, 17.276096343994141 49.604042053222656, 17.276149749755859 49.60443115234375)"
326716664,rail,,"LINESTRING (17.283098220825195 49.6522216796875, 17.2831974029541 49.652896881103516, 17.283226013183594 49.6531982421875, 17.283241271972656 49.653408050537109, 17.283237457275391 49.653656005859375, 17.283229827880859 49.653900146484375, 17.283210754394531 49.654170989990234, 17.283185958862305 49.6544075012207, 17.283151626586914 49.654632568359375, 17.283102035522461 49.654865264892578, 17.283042907714844 49.655101776123047, 17.282976150512695 49.655326843261719, 17.282930374145508 49.655483245849609, 17.282873153686523 49.6556510925293)"
326716672,rail,,"LINESTRING (17.277080535888672 49.610794067382812, 17.277212142944336 49.611724853515625, 17.277309417724609 49.612377166748047, 17.27745246887207 49.613338470458984, 17.277551651000977 49.61407470703125, 17.277835845947266 49.616012573242188, 17.278003692626953 49.617164611816406, 17.278163909912109 49.618289947509766)"
327298037,platform,,"LINEARRING (17.271444320678711 49.5943717956543, 17.271846771240234 49.594261169433594, 17.271841049194336 49.594253540039062, 17.27143669128418 49.5943603515625, 17.271444320678711 49.5943717956543)"
327298038,platform,,"LINEARRING (17.269937515258789 49.5947265625, 17.270341873168945 49.594619750976562, 17.270336151123047 49.594608306884766, 17.269931793212891 49.594718933105469, 17.269937515258789 49.5947265625)"
327376744,rail,,"LINESTRING (17.221958160400391 49.619960784912109, 17.220958709716797 49.62109375, 17.220474243164062 49.621658325195312, 17.220195770263672 49.621971130371094, 17.219985961914062 49.622188568115234, 17.219837188720703 49.6223258972168, 17.219682693481445 49.622455596923828, 17.219507217407227 49.622592926025391, 17.219341278076172 49.622714996337891, 17.219228744506836 49.6227912902832)"
327376745,rail,,"LINESTRING (17.197362899780273 49.6398811340332, 17.196575164794922 49.639785766601562, 17.192670822143555 49.639297485351562, 17.190587997436523 49.6390380859375, 17.188947677612305 49.638835906982422, 17.18754768371582 49.638664245605469, 17.1870059967041 49.638599395751953, 17.18663215637207 49.6385612487793, 17.1862735748291 49.638530731201172, 17.185834884643555 49.638496398925781, 17.18548583984375 49.638477325439453)"
327376746,rail,,"LINESTRING (17.148551940917969 49.637386322021484, 17.148193359375 49.637332916259766, 17.147893905639648 49.637306213378906, 17.147611618041992 49.637298583984375, 17.147354125976562 49.637306213378906, 17.147024154663086 49.637344360351562, 17.146812438964844 49.637378692626953, 17.146581649780273 49.637435913085938, 17.14631462097168 49.637519836425781, 17.146080017089844 49.637615203857422, 17.145893096923828 49.637710571289062, 17.145633697509766 49.637863159179688, 17.14532470703125 49.638038635253906)"
327376747,rail,,"LINESTRING (17.200250625610352 49.638954162597656, 17.200111389160156 49.639083862304688, 17.199853897094727 49.639301300048828, 17.199678421020508 49.639427185058594, 17.199552536010742 49.639511108398438, 17.199384689331055 49.639595031738281, 17.199234008789062 49.6396598815918, 17.199066162109375 49.639724731445312, 17.198843002319336 49.6397819519043, 17.198642730712891 49.639820098876953, 17.198398590087891 49.639850616455078, 17.198146820068359 49.6398811340332, 17.1979923248291 49.639896392822266, 17.197841644287109 49.639900207519531)"
327376748,rail,,"LINESTRING (17.227628707885742 49.609786987304688, 17.227273941040039 49.610153198242188, 17.22709846496582 49.610332489013672, 17.226951599121094 49.610507965087891, 17.226825714111328 49.610683441162109, 17.226720809936523 49.6108512878418, 17.22662353515625 49.611030578613281, 17.226516723632812 49.611282348632812, 17.22639274597168 49.611602783203125, 17.226144790649414 49.61224365234375, 17.225976943969727 49.612678527832031, 17.225807189941406 49.613121032714844, 17.225763320922852 49.613235473632812, 17.225652694702148 49.613525390625, 17.22552490234375 49.613853454589844, 17.225419998168945 49.614067077636719, 17.225322723388672 49.614238739013672, 17.223901748657227 49.616691589355469)"
327376749,rail,,"LINESTRING (17.229137420654297 49.606441497802734, 17.228883743286133 49.6065559387207, 17.228742599487305 49.60662841796875, 17.228599548339844 49.606708526611328, 17.228462219238281 49.6068115234375, 17.228385925292969 49.606868743896484, 17.228313446044922 49.6069450378418, 17.228225708007812 49.6070442199707, 17.2281494140625 49.607151031494141, 17.228084564208984 49.607261657714844, 17.22802734375 49.607414245605469, 17.227989196777344 49.607673645019531, 17.22797966003418 49.607967376708984, 17.227968215942383 49.608924865722656, 17.227956771850586 49.609096527099609, 17.227941513061523 49.6092414855957, 17.227901458740234 49.609371185302734, 17.227813720703125 49.609561920166016, 17.227714538574219 49.609695434570312, 17.227628707885742 49.609786987304688)"
327376750,rail,,"LINESTRING (17.138023376464844 49.639755249023438, 17.138265609741211 49.639869689941406, 17.138467788696289 49.63995361328125, 17.13865852355957 49.640022277832031, 17.138864517211914 49.640087127685547, 17.139089584350586 49.64013671875, 17.139341354370117 49.640174865722656, 17.139625549316406 49.640205383300781, 17.139900207519531 49.640216827392578, 17.140182495117188 49.640209197998047, 17.140460968017578 49.640182495117188, 17.140829086303711 49.6401252746582, 17.140964508056641 49.640102386474609, 17.141284942626953 49.640041351318359, 17.141716003417969 49.639945983886719, 17.142021179199219 49.639850616455078, 17.142202377319336 49.639785766601562, 17.142372131347656 49.639713287353516, 17.142593383789062 49.639602661132812, 17.143499374389648 49.639076232910156, 17.14532470703125 49.638038635253906)"
327376751,rail,,"LINESTRING (17.240997314453125 49.595073699951172, 17.240993499755859 49.595085144042969, 17.240934371948242 49.595333099365234, 17.24040412902832 49.597518920898438, 17.240161895751953 49.598503112792969, 17.240108489990234 49.598747253417969, 17.240024566650391 49.599090576171875, 17.239974975585938 49.599262237548828, 17.239931106567383 49.599384307861328, 17.2398624420166 49.599533081054688, 17.239801406860352 49.599651336669922, 17.23969841003418 49.599807739257812, 17.239589691162109 49.599956512451172, 17.239461898803711 49.600105285644531, 17.239360809326172 49.600204467773438, 17.239330291748047 49.600234985351562, 17.239198684692383 49.6003532409668, 17.239055633544922 49.600471496582031, 17.238727569580078 49.6007194519043, 17.238140106201172 49.601165771484375, 17.237106323242188 49.601951599121094, 17.237028121948242 49.602012634277344, 17.236833572387695 49.602153778076172, 17.236448287963867 49.602451324462891)"
336715240,dismantled,,"LINESTRING (17.248226165771484 49.585983276367188, 17.248525619506836 49.585945129394531, 17.248950958251953 49.585914611816406, 17.249126434326172 49.585899353027344, 17.249929428100586 49.585811614990234)"
356998276,rail,,"LINESTRING (17.374406814575195 49.602737426757812, 17.374162673950195 49.602630615234375, 17.373874664306641 49.602497100830078, 17.373640060424805 49.602382659912109, 17.373477935791016 49.602294921875, 17.372337341308594 49.6016960144043, 17.370891571044922 49.6009407043457, 17.369016647338867 49.599956512451172, 17.367097854614258 49.598949432373047, 17.365787506103516 49.598262786865234, 17.364505767822266 49.597591400146484, 17.364004135131836 49.597328186035156, 17.362852096557617 49.596721649169922, 17.362104415893555 49.596332550048828, 17.361875534057617 49.596214294433594, 17.361589431762695 49.596065521240234, 17.361320495605469 49.595939636230469, 17.361083984375 49.595840454101562, 17.360925674438477 49.595779418945312)"
356998278,rail,yes,"LINESTRING (17.382959365844727 49.604568481445312, 17.382829666137695 49.604545593261719)"
356998279,rail,yes,"LINESTRING (17.374553680419922 49.6027946472168, 17.374406814575195 49.602737426757812)"
356998280,rail,yes,"LINESTRING (17.360925674438477 49.595779418945312, 17.360738754272461 49.5957145690918)"
356998281,rail,,"LINESTRING (17.380407333374023 49.603755950927734, 17.383478164672852 49.6043701171875, 17.383798599243164 49.604442596435547, 17.384044647216797 49.604518890380859, 17.384462356567383 49.604682922363281)"
