id, road_name, road_type, one_way, lanes, bridge, geometry
524391452,,footway,,,,"LINESTRING (17.236454010009766 49.587379455566406, 17.236541748046875 49.5873908996582)"
524391723,,footway,,,,"LINESTRING (17.235584259033203 49.587158203125, 17.23493766784668 49.586963653564453, 17.234556198120117 49.58685302734375, 17.233283996582031 49.586467742919922, 17.232934951782227 49.586357116699219)"
524391755,,footway,,,,"LINESTRING (17.23570442199707 49.587173461914062, 17.235651016235352 49.587173461914062, 17.235584259033203 49.587158203125)"
524391824,,footway,,,,"LINESTRING (17.234737396240234 49.587093353271484, 17.234685897827148 49.587162017822266)"
524391825,,footway,,,,"LINESTRING (17.235260009765625 49.587253570556641, 17.234737396240234 49.587093353271484)"
524391913,,footway,,,,"LINESTRING (17.234111785888672 49.5869026184082, 17.234060287475586 49.58697509765625)"
524391914,,footway,,,,"LINESTRING (17.234737396240234 49.587093353271484, 17.234111785888672 49.5869026184082)"
524392041,,footway,,,,"LINESTRING (17.233623504638672 49.5870246887207, 17.233978271484375 49.587158203125)"
524392042,,footway,,,,"LINESTRING (17.233623504638672 49.5870246887207, 17.23353385925293 49.587070465087891)"
524392046,,footway,,,,"LINESTRING (17.234724044799805 49.587432861328125, 17.234533309936523 49.587368011474609)"
524392047,,footway,,,,"LINESTRING (17.234724044799805 49.587432861328125, 17.234859466552734 49.587425231933594)"
524392054,,footway,,,,"LINESTRING (17.234533309936523 49.587368011474609, 17.234203338623047 49.587245941162109)"
524392055,,footway,,,,"LINESTRING (17.234533309936523 49.587368011474609, 17.234594345092773 49.587287902832031)"
524392056,,footway,,,,"LINESTRING (17.234203338623047 49.587245941162109, 17.2342472076416 49.587181091308594)"
524392079,,footway,,,,"LINESTRING (17.233978271484375 49.587158203125, 17.234012603759766 49.587108612060547)"
524392080,,footway,,,,"LINESTRING (17.233978271484375 49.587158203125, 17.234203338623047 49.587245941162109)"
524392216,,footway,,,,"LINESTRING (17.234170913696289 49.586826324462891, 17.234111785888672 49.5869026184082)"
524392263,,footway,,,,"LINESTRING (17.23042106628418 49.585792541503906, 17.2304744720459 49.5857048034668, 17.230537414550781 49.585617065429688)"
524392401,,service,,,,"LINESTRING (17.227497100830078 49.585636138916016, 17.228015899658203 49.585796356201172)"
524392416,,footway,,,,"LINESTRING (17.227785110473633 49.585235595703125, 17.228235244750977 49.585372924804688, 17.228269577026367 49.585403442382812, 17.228279113769531 49.585426330566406, 17.228015899658203 49.585796356201172)"
524392473,,service,,,,"LINESTRING (17.228479385375977 49.5859260559082, 17.228549957275391 49.585918426513672, 17.228595733642578 49.58587646484375, 17.228652954101562 49.585838317871094)"
524392477,,service,,,,"LINESTRING (17.228479385375977 49.5859260559082, 17.228618621826172 49.585983276367188, 17.228954315185547 49.586101531982422)"
524392478,,service,,,,"LINESTRING (17.228015899658203 49.585796356201172, 17.228479385375977 49.5859260559082)"
524392555,,service,,,,"LINESTRING (17.229114532470703 49.585903167724609, 17.229310989379883 49.585933685302734, 17.229545593261719 49.585994720458984, 17.229591369628906 49.586029052734375, 17.229595184326172 49.586055755615234, 17.229579925537109 49.586090087890625, 17.229480743408203 49.586112976074219, 17.22901725769043 49.58612060546875, 17.228954315185547 49.586101531982422)"
524392556,,service,,,,"LINESTRING (17.229114532470703 49.585903167724609, 17.229162216186523 49.585941314697266, 17.229143142700195 49.585994720458984, 17.229099273681641 49.586040496826172, 17.228994369506836 49.586097717285156, 17.228954315185547 49.586101531982422)"
524392658,,service,,,,"LINESTRING (17.228652954101562 49.585838317871094, 17.228713989257812 49.585708618164062, 17.228845596313477 49.585525512695312)"
524392659,,service,,,,"LINESTRING (17.228652954101562 49.585838317871094, 17.228740692138672 49.5858154296875, 17.22883415222168 49.585819244384766, 17.229114532470703 49.585903167724609)"
524392949,,service,,,,"LINESTRING (17.229284286499023 49.585639953613281, 17.228845596313477 49.585525512695312)"
524392964,,service,,,,"LINESTRING (17.229459762573242 49.585391998291016, 17.229396820068359 49.585483551025391)"
524392965,,service,,,,"LINESTRING (17.229396820068359 49.585483551025391, 17.229326248168945 49.5855827331543)"
524393191,,footway,,,,"LINESTRING (17.22944450378418 49.585494995117188, 17.229379653930664 49.585597991943359)"
524393192,,footway,,,,"LINESTRING (17.229396820068359 49.585483551025391, 17.22944450378418 49.585494995117188)"
524393193,,service,,,,"LINESTRING (17.229326248168945 49.5855827331543, 17.229284286499023 49.585639953613281)"
524393234,,footway,,,,"LINESTRING (17.229396820068359 49.585483551025391, 17.228134155273438 49.585090637207031)"
524393437,,service,,,,"LINESTRING (17.22838020324707 49.584934234619141, 17.228296279907227 49.585041046142578)"
524393438,,footway,,,,"LINESTRING (17.22838020324707 49.584934234619141, 17.22828483581543 49.58489990234375)"
524393439,Jana Zrzavého,cycleway,,,,"LINESTRING (17.22828483581543 49.58489990234375, 17.228185653686523 49.585006713867188)"
524393440,,footway,,,,"LINESTRING (17.230537414550781 49.585617065429688, 17.229751586914062 49.585384368896484, 17.22838020324707 49.584934234619141)"
524393534,,service,,,,"LINESTRING (17.22838020324707 49.584934234619141, 17.228689193725586 49.584724426269531, 17.228750228881836 49.584712982177734, 17.228853225708008 49.584747314453125, 17.229911804199219 49.585060119628906, 17.229991912841797 49.585060119628906, 17.230497360229492 49.584510803222656, 17.23048210144043 49.584495544433594, 17.229692459106445 49.584236145019531)"
524393620,,footway,,,,"LINESTRING (17.227930068969727 49.585033416748047, 17.228134155273438 49.585090637207031)"
524393665,,footway,,,,"LINESTRING (17.228134155273438 49.585090637207031, 17.228185653686523 49.585006713867188)"
524393716,,footway,,,,"LINESTRING (17.227294921875 49.585033416748047, 17.227264404296875 49.585010528564453, 17.227275848388672 49.584991455078125, 17.227331161499023 49.584934234619141, 17.227350234985352 49.584922790527344)"
524393750,,footway,,,,"LINESTRING (17.227151870727539 49.584842681884766, 17.227266311645508 49.584880828857422)"
524393761,,footway,,,,"LINESTRING (17.227350234985352 49.584922790527344, 17.227333068847656 49.584903717041016, 17.227266311645508 49.584880828857422)"
524393833,,footway,,,,"LINESTRING (17.227350234985352 49.584922790527344, 17.227386474609375 49.584907531738281, 17.227420806884766 49.584903717041016, 17.227460861206055 49.584907531738281, 17.227521896362305 49.584922790527344, 17.227922439575195 49.585033416748047, 17.227930068969727 49.585033416748047)"
524393840,,footway,,,,"LINESTRING (17.227922439575195 49.585033416748047, 17.227828979492188 49.585060119628906, 17.227605819702148 49.585086822509766)"
524393912,,service,,,,"LINESTRING (17.227746963500977 49.585289001464844, 17.227626800537109 49.585243225097656)"
524393920,,footway,,,,"LINESTRING (17.227626800537109 49.585243225097656, 17.227605819702148 49.585086822509766)"
524393921,,service,,,,"LINESTRING (17.227626800537109 49.585243225097656, 17.227565765380859 49.585224151611328)"
524393931,,service,,,,"LINESTRING (17.226789474487305 49.584743499755859, 17.227151870727539 49.584842681884766)"
524393938,,footway,,,,"LINESTRING (17.225950241088867 49.58447265625, 17.22661018371582 49.584674835205078, 17.226715087890625 49.584709167480469, 17.226789474487305 49.584743499755859)"
524394450,,footway,,,,"LINESTRING (17.231721878051758 49.587959289550781, 17.23162841796875 49.587917327880859, 17.231525421142578 49.587825775146484)"
524394451,,footway,,,,"LINESTRING (17.231649398803711 49.5880012512207, 17.231721878051758 49.587959289550781)"
524394615,,footway,,,,"LINESTRING (17.231525421142578 49.587825775146484, 17.231010437011719 49.587337493896484, 17.230892181396484 49.587322235107422)"
524394616,,footway,,,,"LINESTRING (17.230892181396484 49.587322235107422, 17.230920791625977 49.5870246887207)"
524394666,,footway,,,,"LINESTRING (17.236654281616211 49.58758544921875, 17.236673355102539 49.587482452392578)"
524394667,,footway,,,,"LINESTRING (17.236654281616211 49.58758544921875, 17.237133026123047 49.587680816650391)"
524394789,,footway,,,,"LINESTRING (17.237884521484375 49.587818145751953, 17.237836837768555 49.587814331054688, 17.237817764282227 49.587799072265625, 17.23780632019043 49.587783813476562, 17.237808227539062 49.587764739990234, 17.237813949584961 49.587745666503906, 17.237842559814453 49.587753295898438, 17.237873077392578 49.5877685546875, 17.237888336181641 49.587783813476562, 17.237892150878906 49.587799072265625, 17.237892150878906 49.587810516357422, 17.237884521484375 49.587818145751953)"
524395203,,footway,,,,"LINESTRING (17.238786697387695 49.587669372558594, 17.238796234130859 49.587642669677734, 17.238790512084961 49.587623596191406, 17.238784790039062 49.587459564208984)"
524395204,,service,,,,"LINESTRING (17.238786697387695 49.587669372558594, 17.238697052001953 49.587646484375)"
524395205,,footway,,,,"LINESTRING (17.238771438598633 49.587814331054688, 17.23876953125 49.587722778320312, 17.238786697387695 49.587669372558594)"
524395267,,footway,,,,"LINESTRING (17.238784790039062 49.587459564208984, 17.238735198974609 49.587455749511719, 17.238679885864258 49.587451934814453)"
524395277,,footway,,,,"LINESTRING (17.238241195678711 49.587493896484375, 17.238506317138672 49.587566375732422, 17.2385311126709 49.587566375732422, 17.238563537597656 49.587558746337891, 17.238624572753906 49.5875358581543, 17.238668441772461 49.587501525878906, 17.238679885864258 49.587451934814453)"
524395289,,footway,,,,"LINESTRING (17.238693237304688 49.587345123291016, 17.238679885864258 49.587451934814453)"
524395290,,service,,,,"LINESTRING (17.238693237304688 49.587345123291016, 17.23875617980957 49.587352752685547)"
524397412,,footway,,,,"LINESTRING (17.238504409790039 49.588542938232422, 17.238487243652344 49.588573455810547, 17.238437652587891 49.588657379150391, 17.238479614257812 49.588695526123047)"
524397555,,footway,,,,"LINESTRING (17.238824844360352 49.588947296142578, 17.238479614257812 49.588695526123047)"
524397557,,cycleway,,,,"LINESTRING (17.238824844360352 49.588947296142578, 17.238639831542969 49.589118957519531, 17.238340377807617 49.589405059814453, 17.238140106201172 49.589569091796875, 17.238014221191406 49.589656829833984, 17.23792839050293 49.589714050292969)"
524397607,,footway,,,,"LINESTRING (17.238479614257812 49.588695526123047, 17.238536834716797 49.588699340820312, 17.238687515258789 49.588718414306641)"
524397612,,footway,,,,"LINESTRING (17.238479614257812 49.588695526123047, 17.238298416137695 49.588985443115234, 17.238014221191406 49.589229583740234, 17.237640380859375 49.589523315429688)"
524397617,,footway,,,,"LINESTRING (17.237640380859375 49.589523315429688, 17.237508773803711 49.589626312255859, 17.237478256225586 49.589645385742188, 17.237447738647461 49.589641571044922)"
524397618,,footway,,,,"LINESTRING (17.237640380859375 49.589523315429688, 17.23792839050293 49.589714050292969)"
524397670,,footway,,,,"LINESTRING (17.238487243652344 49.588573455810547, 17.238420486450195 49.588546752929688)"
524397892,,path,,,,"LINESTRING (17.239566802978516 49.588871002197266, 17.239660263061523 49.588985443115234, 17.239713668823242 49.589080810546875, 17.239721298217773 49.5890998840332)"
524397893,,footway,,,,"LINESTRING (17.239566802978516 49.588871002197266, 17.239461898803711 49.588909149169922)"
524397897,,footway,,,,"LINESTRING (17.239780426025391 49.589118957519531, 17.239721298217773 49.5890998840332)"
524397913,,footway,,,,"LINESTRING (17.239850997924805 49.588813781738281, 17.239801406860352 49.588970184326172, 17.239780426025391 49.589118957519531)"
524397952,,service,,,,"LINESTRING (17.239900588989258 49.588829040527344, 17.239850997924805 49.588813781738281)"
524397975,,footway,,,,"LINESTRING (17.239850997924805 49.588813781738281, 17.240024566650391 49.588542938232422, 17.239946365356445 49.588417053222656)"
524398036,,footway,,,,"LINESTRING (17.239978790283203 49.588363647460938, 17.239946365356445 49.588417053222656)"
524398037,,footway,,,,"LINESTRING (17.239978790283203 49.588363647460938, 17.239891052246094 49.588409423828125)"
524398038,,footway,,,,"LINESTRING (17.239946365356445 49.588417053222656, 17.239919662475586 49.588459014892578, 17.239566802978516 49.588871002197266)"
524398260,,footway,,,,"LINESTRING (17.240531921386719 49.585895538330078, 17.240713119506836 49.584854125976562, 17.241592407226562 49.584915161132812, 17.241945266723633 49.584918975830078)"
524398347,,footway,,,,"LINESTRING (17.238784790039062 49.587459564208984, 17.23884391784668 49.587104797363281, 17.238857269287109 49.587039947509766, 17.238931655883789 49.586696624755859, 17.238935470581055 49.586677551269531, 17.238958358764648 49.586578369140625, 17.238967895507812 49.586540222167969, 17.238990783691406 49.586311340332031)"
524398459,,footway,,,,"LINESTRING (17.238744735717773 49.586128234863281, 17.238649368286133 49.586086273193359)"
524398460,,footway,,,,"LINESTRING (17.238990783691406 49.586311340332031, 17.238910675048828 49.586311340332031, 17.238862991333008 49.5863151550293, 17.238822937011719 49.586196899414062, 17.238744735717773 49.586128234863281)"
524398552,,footway,,,,"LINESTRING (17.238990783691406 49.586311340332031, 17.238992691040039 49.586273193359375, 17.23900032043457 49.58624267578125, 17.239021301269531 49.586219787597656, 17.239046096801758 49.586204528808594, 17.23908805847168 49.586189270019531, 17.239128112792969 49.586181640625, 17.239175796508789 49.586177825927734, 17.239217758178711 49.586181640625, 17.239223480224609 49.586147308349609)"
524398554,,footway,,,,"LINESTRING (17.239677429199219 49.586036682128906, 17.239709854125977 49.5859260559082)"
524398556,,footway,,,,"LINESTRING (17.239452362060547 49.586009979248047, 17.239677429199219 49.586036682128906)"
524398558,,footway,,,,"LINESTRING (17.239231109619141 49.586109161376953, 17.239425659179688 49.586128234863281)"
524398560,,footway,,,,"LINESTRING (17.239231109619141 49.586109161376953, 17.239223480224609 49.586147308349609)"
524398562,,footway,,,,"LINESTRING (17.238986968994141 49.586090087890625, 17.239231109619141 49.586109161376953)"
524399064,,footway,,,,"LINESTRING (17.239284515380859 49.585845947265625, 17.239231109619141 49.586109161376953)"
524399122,,service,,,,"LINESTRING (17.24107551574707 49.58575439453125, 17.240962982177734 49.5856819152832, 17.24085807800293 49.585674285888672)"
524399149,,footway,,,,"LINESTRING (17.240842819213867 49.585918426513672, 17.240764617919922 49.586360931396484, 17.240781784057617 49.5864372253418, 17.240842819213867 49.586498260498047, 17.240890502929688 49.586540222167969, 17.240966796875 49.586582183837891, 17.241050720214844 49.586620330810547)"
524399150,,service,,,,"LINESTRING (17.240842819213867 49.585918426513672, 17.241010665893555 49.585933685302734)"
524399338,,footway,,,,"LINESTRING (17.240880966186523 49.586864471435547, 17.241016387939453 49.586696624755859, 17.241050720214844 49.586620330810547)"
524399339,,service,,,,"LINESTRING (17.240880966186523 49.586864471435547, 17.24077033996582 49.586986541748047, 17.240715026855469 49.587551116943359)"
524399469,,service,,,,"LINESTRING (17.240018844604492 49.587821960449219, 17.24015998840332 49.587833404541016)"
524399481,,service,,,,"LINESTRING (17.240505218505859 49.587985992431641, 17.240509033203125 49.587924957275391, 17.240493774414062 49.587890625, 17.240449905395508 49.587863922119141, 17.240365982055664 49.587844848632812, 17.24015998840332 49.587833404541016)"
524399584,,footway,,,,"LINESTRING (17.24073600769043 49.588409423828125, 17.240764617919922 49.588352203369141)"
524399585,,footway,,,,"LINESTRING (17.242691040039062 49.5888786315918, 17.242134094238281 49.588741302490234, 17.24073600769043 49.588409423828125)"
524399702,,footway,,,,"LINESTRING (17.239780426025391 49.589118957519531, 17.239824295043945 49.589138031005859, 17.239910125732422 49.589168548583984)"
524399733,,footway,,,,"LINESTRING (17.239828109741211 49.5894775390625, 17.239885330200195 49.589191436767578, 17.239910125732422 49.589168548583984)"
524399746,,service,,,,"LINESTRING (17.239753723144531 49.589473724365234, 17.239828109741211 49.5894775390625)"
524399804,,footway,,,,"LINESTRING (17.239910125732422 49.589168548583984, 17.239938735961914 49.589118957519531, 17.239957809448242 49.589069366455078)"
524399843,,footway,,,,"LINESTRING (17.239910125732422 49.589168548583984, 17.239952087402344 49.589168548583984, 17.241661071777344 49.589546203613281, 17.241708755493164 49.589557647705078)"
524478361,,service,,,,"LINESTRING (17.224710464477539 49.580135345458984, 17.224555969238281 49.580142974853516, 17.224460601806641 49.580120086669922, 17.22441291809082 49.580104827880859, 17.224390029907227 49.580085754394531, 17.224367141723633 49.580024719238281)"
524479093,,footway,,,,"LINESTRING (17.226722717285156 49.582916259765625, 17.22657585144043 49.582870483398438)"
524479094,,footway,,,,"LINESTRING (17.226722717285156 49.582916259765625, 17.226703643798828 49.582988739013672, 17.226634979248047 49.583072662353516, 17.226613998413086 49.583091735839844, 17.226526260375977 49.583156585693359, 17.226467132568359 49.58319091796875)"
524479095,,track,,,,"LINESTRING (17.222354888916016 49.578670501708984, 17.223007202148438 49.579402923583984, 17.223791122436523 49.580165863037109)"
524479460,,footway,,,,"LINESTRING (17.227193832397461 49.583969116210938, 17.227048873901367 49.583911895751953)"
524479468,,footway,,,,"LINESTRING (17.227207183837891 49.584140777587891, 17.227193832397461 49.583969116210938)"
524479543,,footway,,,,"LINESTRING (17.2274112701416 49.583992004394531, 17.227193832397461 49.583969116210938)"
524479564,,footway,,,,"LINESTRING (17.227375030517578 49.584514617919922, 17.2272891998291 49.584468841552734)"
524479572,,footway,,,,"LINESTRING (17.227376937866211 49.584236145019531, 17.227497100830078 49.584308624267578)"
524479574,,footway,,,,"LINESTRING (17.227207183837891 49.584140777587891, 17.226932525634766 49.5843391418457, 17.226947784423828 49.584384918212891, 17.227041244506836 49.584449768066406, 17.2272891998291 49.584468841552734)"
524479640,,footway,,,,"LINESTRING (17.2272891998291 49.584468841552734, 17.227312088012695 49.584449768066406)"
524479758,,footway,,,,"LINESTRING (17.227312088012695 49.584449768066406, 17.227497100830078 49.584308624267578)"
524479759,,footway,,,,"LINESTRING (17.227312088012695 49.584449768066406, 17.227182388305664 49.584377288818359)"
524479977,,footway,,,,"LINESTRING (17.227497100830078 49.584308624267578, 17.227693557739258 49.584156036376953, 17.22758674621582 49.584098815917969)"
524479978,,footway,,,,"LINESTRING (17.227497100830078 49.584308624267578, 17.227575302124023 49.5843620300293)"
524480016,,footway,,,,"LINESTRING (17.227207183837891 49.584140777587891, 17.2274112701416 49.583992004394531)"
524480059,,service,,,,"LINESTRING (17.226362228393555 49.583599090576172, 17.226329803466797 49.583633422851562)"
524480060,,footway,,,,"LINESTRING (17.226472854614258 49.583656311035156, 17.226442337036133 49.583686828613281)"
524480085,,footway,,,,"LINESTRING (17.226400375366211 49.5837287902832, 17.226861953735352 49.583934783935547)"
524480086,,footway,,,,"LINESTRING (17.226400375366211 49.5837287902832, 17.226253509521484 49.583877563476562)"
524480164,,footway,,,,"LINESTRING (17.226861953735352 49.583934783935547, 17.226650238037109 49.584140777587891)"
524480165,,footway,,,,"LINESTRING (17.226861953735352 49.583934783935547, 17.226932525634766 49.5838623046875)"
524480167,,footway,,,,"LINESTRING (17.226551055908203 49.584243774414062, 17.226650238037109 49.584140777587891)"
524480168,,footway,,,,"LINESTRING (17.226551055908203 49.584243774414062, 17.226680755615234 49.584297180175781)"
524480169,,footway,,,,"LINESTRING (17.226779937744141 49.584190368652344, 17.226650238037109 49.584140777587891)"
524480372,,footway,,,,"LINESTRING (17.227001190185547 49.583797454833984, 17.226932525634766 49.5838623046875)"
524480373,,footway,,,,"LINESTRING (17.226497650146484 49.583564758300781, 17.226232528686523 49.583423614501953, 17.225894927978516 49.583206176757812, 17.225942611694336 49.583072662353516)"
524480674,,footway,,,,"LINESTRING (17.228311538696289 49.584312438964844, 17.228359222412109 49.584342956542969, 17.228349685668945 49.584358215332031, 17.228170394897461 49.584506988525391)"
524480746,,footway,,,,"LINESTRING (17.228170394897461 49.584506988525391, 17.227890014648438 49.584701538085938, 17.227375030517578 49.584514617919922)"
524480748,,footway,,,,"LINESTRING (17.228170394897461 49.584506988525391, 17.228061676025391 49.584438323974609)"
524480987,,footway,,,,"LINESTRING (17.22589111328125 49.584548950195312, 17.2259578704834 49.5845947265625, 17.226034164428711 49.584636688232422, 17.22612190246582 49.584663391113281, 17.226221084594727 49.584709167480469, 17.226253509521484 49.584732055664062, 17.226272583007812 49.584762573242188, 17.226358413696289 49.584854125976562)"
524481850,,footway,,,,"LINESTRING (17.2326717376709 49.582901000976562, 17.232597351074219 49.582954406738281, 17.2320499420166 49.582660675048828)"
524481852,,footway,,,,"LINESTRING (17.2320499420166 49.582660675048828, 17.23213005065918 49.582607269287109)"
524481853,,footway,,,,"LINESTRING (17.2320499420166 49.582660675048828, 17.23198127746582 49.582622528076172, 17.231784820556641 49.582778930664062)"
524481877,,footway,,,,"LINESTRING (17.232400894165039 49.583110809326172, 17.23237419128418 49.583099365234375)"
524481916,,footway,,,,"LINESTRING (17.23237419128418 49.583099365234375, 17.232311248779297 49.583145141601562)"
524481923,,footway,,,,"LINESTRING (17.232217788696289 49.583187103271484, 17.232288360595703 49.583133697509766)"
524481978,,footway,,,,"LINESTRING (17.231653213500977 49.582878112792969, 17.231729507446289 49.582912445068359, 17.231719970703125 49.582920074462891, 17.232217788696289 49.583187103271484)"
524481981,,footway,,,,"LINESTRING (17.231718063354492 49.582832336425781, 17.231784820556641 49.582778930664062)"
524482001,,footway,,,,"LINESTRING (17.231473922729492 49.583038330078125, 17.231653213500977 49.582878112792969)"
524482010,,footway,,,,"LINESTRING (17.231653213500977 49.582878112792969, 17.231718063354492 49.582832336425781)"
524482040,,footway,,,,"LINESTRING (17.231393814086914 49.583084106445312, 17.231454849243164 49.583030700683594, 17.231473922729492 49.583038330078125)"
524482041,,footway,,,,"LINESTRING (17.23237419128418 49.583099365234375, 17.231784820556641 49.582778930664062)"
524482042,,footway,,,,"LINESTRING (17.231473922729492 49.583038330078125, 17.232082366943359 49.583366394042969)"
524482044,,footway,,,,"LINESTRING (17.232019424438477 49.583419799804688, 17.232082366943359 49.583366394042969)"
524482047,,footway,,,,"LINESTRING (17.231952667236328 49.583473205566406, 17.232019424438477 49.583419799804688)"
524482059,,footway,,,,"LINESTRING (17.232204437255859 49.5836067199707, 17.232065200805664 49.583530426025391)"
524482077,,footway,,,,"LINESTRING (17.232065200805664 49.583530426025391, 17.231952667236328 49.583473205566406)"
524482078,,footway,,,,"LINESTRING (17.232065200805664 49.583530426025391, 17.232032775878906 49.583553314208984)"
524482212,,footway,,,,"LINESTRING (17.231952667236328 49.583473205566406, 17.23167610168457 49.583328247070312, 17.231742858886719 49.583271026611328)"
524482218,,service,,,,"LINESTRING (17.231386184692383 49.58343505859375, 17.231491088867188 49.583370208740234, 17.231595993041992 49.583278656005859)"
524482625,,footway,,,,"LINESTRING (17.232198715209961 49.582557678222656, 17.232686996459961 49.582820892333984)"
524482626,,footway,,,,"LINESTRING (17.232198715209961 49.582557678222656, 17.232379913330078 49.582431793212891)"
524482662,,footway,,,,"LINESTRING (17.235857009887695 49.582672119140625, 17.235906600952148 49.582664489746094, 17.2359676361084 49.5826530456543, 17.23600959777832 49.582656860351562)"
524482663,,footway,,,,"LINESTRING (17.235857009887695 49.582672119140625, 17.235902786254883 49.5826301574707)"
524482691,,footway,,,,"LINESTRING (17.2354679107666 49.582649230957031, 17.235658645629883 49.582500457763672)"
524482692,,footway,,,,"LINESTRING (17.235902786254883 49.5826301574707, 17.235933303833008 49.582599639892578)"
524482693,,footway,,,,"LINESTRING (17.23600959777832 49.582656860351562, 17.236135482788086 49.582721710205078, 17.236190795898438 49.582721710205078)"
524482827,,service,,,,"LINESTRING (17.236562728881836 49.581844329833984, 17.2364501953125 49.5819206237793)"
524482828,,footway,,,,"LINESTRING (17.236625671386719 49.582305908203125, 17.236690521240234 49.582260131835938)"
524482829,,footway,,,,"LINESTRING (17.236602783203125 49.582309722900391, 17.236625671386719 49.582305908203125)"
524482830,,footway,,,,"LINESTRING (17.236602783203125 49.582309722900391, 17.236534118652344 49.582271575927734)"
524482831,,footway,,,,"LINESTRING (17.236190795898438 49.582721710205078, 17.236602783203125 49.582309722900391)"
524482832,,footway,,,,"LINESTRING (17.23625373840332 49.582763671875, 17.236190795898438 49.582721710205078)"
524482833,,footway,,,,"LINESTRING (17.235933303833008 49.582599639892578, 17.23600959777832 49.582656860351562)"
524482842,,footway,,,,"LINESTRING (17.236846923828125 49.582130432128906, 17.2364501953125 49.5819206237793)"
524482855,,service,,,,"LINESTRING (17.2364501953125 49.5819206237793, 17.236221313476562 49.582099914550781)"
524482898,,footway,,,,"LINESTRING (17.2364501953125 49.5819206237793, 17.236255645751953 49.581825256347656)"
524482976,,footway,,,,"LINESTRING (17.235628128051758 49.581497192382812, 17.235565185546875 49.581451416015625, 17.235488891601562 49.581405639648438, 17.235334396362305 49.581329345703125)"
524482977,,footway,,,,"LINESTRING (17.235628128051758 49.581497192382812, 17.23573112487793 49.5814094543457)"
524482984,,footway,,,,"LINESTRING (17.235334396362305 49.581329345703125, 17.235307693481445 49.581348419189453)"
524483002,,footway,,,,"LINESTRING (17.235492706298828 49.581211090087891, 17.236352920532227 49.581657409667969)"
524483003,,footway,,,,"LINESTRING (17.235492706298828 49.581211090087891, 17.235187530517578 49.581050872802734)"
524483106,,footway,,,,"LINESTRING (17.236602783203125 49.581790924072266, 17.236648559570312 49.581741333007812, 17.236412048339844 49.581607818603516)"
524483107,,footway,,,,"LINESTRING (17.236352920532227 49.581657409667969, 17.236412048339844 49.581607818603516)"
524483116,,footway,,,,"LINESTRING (17.236791610717773 49.581878662109375, 17.236602783203125 49.581790924072266)"
524483117,,service,,,,"LINESTRING (17.236791610717773 49.581878662109375, 17.236883163452148 49.581840515136719, 17.23716926574707 49.581649780273438)"
524483118,,footway,,,,"LINESTRING (17.236352920532227 49.581657409667969, 17.236602783203125 49.581790924072266)"
524483295,,footway,,,,"LINESTRING (17.236255645751953 49.581825256347656, 17.235628128051758 49.581497192382812)"
524483296,,service,,,,"LINESTRING (17.23716926574707 49.581649780273438, 17.237041473388672 49.581584930419922, 17.236791610717773 49.581462860107422, 17.236246109008789 49.581195831298828)"
524483373,,footway,,,,"LINESTRING (17.236791610717773 49.581878662109375, 17.237001419067383 49.581977844238281)"
524483375,,footway,,,,"LINESTRING (17.237041473388672 49.582000732421875, 17.237001419067383 49.581977844238281)"
524483396,,footway,,,,"LINESTRING (17.237001419067383 49.581977844238281, 17.237051010131836 49.581966400146484, 17.237602233886719 49.581733703613281, 17.237741470336914 49.581523895263672)"
524483399,,service,,,,"LINESTRING (17.23716926574707 49.581649780273438, 17.237218856811523 49.581657409667969, 17.237258911132812 49.5816535949707, 17.237319946289062 49.581623077392578, 17.237367630004883 49.581596374511719, 17.237165451049805 49.581493377685547, 17.236913681030273 49.58135986328125)"
524483418,,footway,,,,"LINESTRING (17.236791610717773 49.581462860107422, 17.236913681030273 49.58135986328125)"
524483440,,footway,,,,"LINESTRING (17.236978530883789 49.581642150878906, 17.237041473388672 49.581584930419922)"
524483455,,footway,,,,"LINESTRING (17.237165451049805 49.581493377685547, 17.237041473388672 49.581584930419922)"
524484005,,footway,,,,"LINESTRING (17.238927841186523 49.581672668457031, 17.239013671875 49.581844329833984)"
524484006,,footway,,,,"LINESTRING (17.239013671875 49.581844329833984, 17.239171981811523 49.582172393798828)"
524484007,,footway,,,,"LINESTRING (17.238780975341797 49.581283569335938, 17.238603591918945 49.581405639648438, 17.238468170166016 49.581470489501953, 17.238283157348633 49.581516265869141, 17.238147735595703 49.581512451171875)"
524484021,,footway,,,,"LINESTRING (17.238828659057617 49.581367492675781, 17.239362716674805 49.581260681152344, 17.239353179931641 49.58123779296875)"
524484022,,footway,,,,"LINESTRING (17.238780975341797 49.581283569335938, 17.238828659057617 49.581367492675781)"
524484027,,footway,,,,"LINESTRING (17.239013671875 49.581844329833984, 17.239412307739258 49.581756591796875)"
524484123,,footway,,,,"LINESTRING (17.239171981811523 49.582172393798828, 17.239143371582031 49.582275390625, 17.23914909362793 49.582283020019531)"
524484125,,footway,,,,"LINESTRING (17.239171981811523 49.582172393798828, 17.239303588867188 49.582248687744141)"
524484296,,footway,,,,"LINESTRING (17.239303588867188 49.582248687744141, 17.239164352416992 49.582283020019531)"
524484297,,footway,,,,"LINESTRING (17.239303588867188 49.582248687744141, 17.2393856048584 49.582298278808594)"
524485272,,footway,,,,"LINESTRING (17.239164352416992 49.582283020019531, 17.23914909362793 49.582283020019531)"
